Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"VObCCSOEgRRHQQAxG+DJVIZpSTcRzpozpuzjbTe","DhRUWsPQNLVmRXciwHqIVTAIS+hPtceSLUIaXsY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ydcd/kSkiXWPFLQvWCSXVcWCXgcCRbaDTnkXimg","1-0:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"jyHpbCfsbRYkMTdTi++h+HOsTKRYxklTajHjVNM","yxQYKVdDdBGmlnyYMkEoFS/R+O/neRXfwdgCCGX","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","SgrdOZdafvTtdXdRTuUufOBVgRTsgmQxqRTUpZa","1-0:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"WiYUWbFQXsWPbFRICRNTLmWbUmELwPdzxShnVsX","IupICWRcPsHB+u/XvZYX+ylkvlUVb/oRUJCmlwg","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WzYkzHGWYWbXppTSmoXzGYCJQLxKimQvaS+vLQN","1-1:1.8.0",2022-09-01T00:00:00,2022-09-07T00:00:00
"SIUmVhsYvuWafySqZBtBiMX/WwRXLQHDTgHUL/k","V+RaWIAeomKoGTonbXYbvxWBRDn+dsQQAYSjUCV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QZSdbCmrLEFNGyVUYWQEtB+JJJXBEivZg+wQhUD","1-1:1.8.1",2022-09-01T00:00:00,2022-09-13T00:00:00
"nEchBeRYzlUmipiiCuVJaqXUuXgV+JXAHVVGmyq","V+RaWIAeomKoGTonbXYbvxWBRDn+dsQQAYSjUCV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","/hTjCQOlnXZuAyuvtihQW+kzTuXxXFbXbFdgtwR","1-1:1.8.2",2022-09-01T00:00:00,2022-09-13T00:00:00
"qhVDQbfO+AWFZJZmIjGeZfFVTGWQXOOgOYPmbXR","VocYQmQHG/AOwWZvjnK+JzbrYdUSQhOXDUtsChP","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","kRyvtuXpiTvrhYBZGdRtmUOPlfjRxKuZZTscScV","1-0:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"dQAuwzAkQowyMSrZATWBTVFvBCQe+TOQIvdFZLT","XQtG+Sq/erQNRoVLHZpyJFaWHdxVb+DoUGPFDyw","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZsVBcnRkVeBCTmQrkRmVGxfujjRpTvqnbaVinbT","1-1:1.8.1",2022-09-01T00:00:00,2022-09-13T00:00:00
"oQGiXUCOJVQS/DRaDAEI+QSrPIfogFzXZmLOsJZ","qiySkSUzKlaibCczgQeVW+AQTWiQVvccWIKcgOZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","QTKWfXDqNZZyQMZqcXaJQZYQwzm/VoTXjmLX/xP","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"HXhd/NWXyZoDIu/SVSdWqVNUVKYRwt+COAwpuXi","UAopWUphmITjzasxFYupqUHnVZzduTcdbWYqbne","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","yVEPHtI+WwLqXNbcnOmuggLaOEgREgYkJMpUeTh","1-0:1.8.1",2022-09-01T00:00:00,2023-01-16T00:00:00
"cVZX/kUhHnESGXAlU/juZqDWdyypfTKdudVRNZF","UAopWUphmITjzasxFYupqUHnVZzduTcdbWYqbne","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","fZZERAeKFIrRdOtLvuhJYcavDJRYfzUOVYyDvbV","1-0:1.8.2",2022-09-01T00:00:00,2023-01-16T00:00:00
"gDTSQHrJNvE/BjVRHtWiQURTztfbwQFyAijcIiT","PDVBGOjlWHZJRLcJiTNyhFeUKOV+ZzasOCSQISe","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","tKbSXZVaUJYZkQQOxXMJBSPgWkiLQcCKZvHxlUD","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"'+mlQO+wXlWiDiJzzsKZLmHt+DKjuZeVppcZZZHn","o/dgTZArPTQZQfWbGLHRwZKlZVEsjbLydQFmrdZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VSdTWbFnXgno/nrXyURETGahtTLYotL+ykEqMIQ","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"caSXNqVVJnSvSfeY+Gin+ZYodyFPwmCZMIUVjyK","WDwzlcRwsyhYcXGKWeR/cZQPMgczxUIsuxWcMmO","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","OeQFGzDc/UbvCjGZqWQATAHiwfUTr+jCEcsCDpL","1-1:1.8.1",2022-09-01T00:00:00,2022-09-13T00:00:00
"YviEuMS/xlxXOg/spYPRFOUyPKLPvZvRXlgDLLl","tTMjlvOUUmfTKlNQYDCsuYAuvELJQkqURVl/zSy","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","ycEfJZZXsSIUsSPURMWsTNkmIEUHUYnYQqArqCX","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"BYreiMeMsgKZhiUcWnPWpfXzmSORnlpDVlaBFWx","FzXRINNeVLBGUXVPFHwVZRlzNLUBaaViOXykEFw","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","FbUtWhEBllCl+NUzDS+JaTDg+RKPSHkZIpiSOFv","1-1:1.8.1",2022-09-01T00:00:00,2022-09-26T00:00:00
"oWuFyFLtpVPKyVNVJQYZojKkURdkUvVUxEKDiZC","OBVfeCTWTYkhWhSeFZqYvedVwgltXENSY/klUZS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LPmiuVkUCASnuxQUrocFmVVpRFQvtLToTeshlWb","1-1:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"BZBzeqCtKfJOMFCVWYWIDyBVXWOTBtDX/IWSfcw","WCoSVHdWWQUARjSSWdYthUBSgPBSiZbQXteqKMk","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","mPrRXTl+nQDFZEYuYx/OqoTUIRVUtR/VgRSTdgk","1-0:1.8.2",2022-09-01T00:00:00,2022-09-26T00:00:00
"MWDTKXwwVkJwtFVrFDZqRX+hRsPklxiXTeLVQBT","zEkaluhVKtSYMRQFISmlFB/WSbXyOLWhAQCrQWJ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","slWhPqNYUeCTXEtNTHxekNhWhzVYcNEQqowTaVL","1-1:1.8.0",2022-09-01T00:00:00,2022-09-15T00:00:00
"RZRAbRxbxWJGXhW+TMMFfRTJRZjTeZc/AvU/JhG","ZBWoYScxGQRWWdUcOXuqRNyMlFnnjqFYsnqL/HH","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","dSXVHrDZkYYdyrcdNQ+cwGwMVvKTVYPaljx+zMX","1-0:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"WlBx+ZvBrTDvQUyQIXgMVKAQOOyearW+IXxxVZJ","yntktXscWqHQVlhmdGfIu/XYUxJISTvTbcuBxUq","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UdRyfKOXkzTyYbKLgKRVJVUqZmWXVPRUPuKJeiR","1-1:1.8.0",2022-09-01T00:00:00,2022-09-16T00:00:00
"ptSZp+XFWFTGeiTERGNBZQLDGLqPyYpRyvFSsYS","VumnVpTVwYyLqYuTngXRtaOPRQeXZJaQxoqrICl","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RrVcnOvboNSSTPcZWPVZaVIWKsewxzRYIWIktVj","1-1:1.8.2",2022-09-01T00:00:00,2022-09-13T00:00:00
"oIheQzgTiOLSbYEVXQXwioHORLOTGiSXITllSUW","OXSJw/CXnUVOnSUmqnfjUtxWmYRGyyCVNUScpsv","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","oEVKAQuDKTGHZsVTnzckVZyszSPVNJVQyXMslkr","1-1:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"SQXumUFwBqwAWBhEowmUIrSiAzytiaNxoKZmtAK","yu+pxFJCCU/TXMfTWArgYPnnUwpOkqSwZEWMUiM","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","IoWLGTVgZNYJQtmpQdoKXYnRxdFVaOXSforvdFS","1-1:1.8.0",2022-09-01T00:00:00,2022-09-08T00:00:00
"uDVpWVhXpvzPXW/ZdwSwxUBEZeYckFCgYJCxisr","ziTYHinXDiBtUKZoypCnE+ZVQcqc/ujdLJFQooZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","RVHqopiMZU//jDYEsZXVafRQYXYwXiF/STPHKSV","1-0:1.8.0",2022-09-01T00:00:00,2022-09-15T00:00:00
"iffVyRVJdDTrLKvKLHtRWYbmIZY+XKdoHONcXsz","RMTmGcdZq/eZDkbXpaERZsWvQJXGWWxifOYTRYs","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","'+WqvWVETtEYYjaqXVwdDdTAUBZKoWMEnRIbswvX","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"ay+EbSSpluZBVQirw/BQEDTonvdrPRZHtGQGGcW","XCfjVByrTAQnrWJgYSiZ/RhSKdzqZYUWRrkIWZl","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","wwoLDZyzXeXXVElFcUUQAUoVUNDVgFBQzkJaiWs","1-0:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"gFZeIBSHrqkMVAMZjpG+ldFsiqqEzhBPMdyVSCl","VqyhmGVHNpXLSdxvmQZAyoXWkvHWEgOZVTuVVvh","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","rrVgTfQuOaZuu+sPGPxVNZoAYYNpCpoc/GhoTTB","1-1:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"JoUaYhVMdrWLZYysaKDRwMShXVaUWlZNLabPuUc","hpAfgugx/KjU+fMdWqMayPySviIlLSWKRlXoYmp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ugZRUBiqlPWPQCZXLGFLMzGwqKQIkInUbjIh/QA","1-0:1.8.0",2022-09-01T00:00:00,2022-09-15T00:00:00
"FiaUYUpQUYbTVzUFRUBRUxCZcjgNscybTdVKQXX","uhYaNSwMRpkDTFufzZWRnuaCYTIQIIXuGiKHXZh","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","mUYAUKmXjzyQYTKqhFXNCktGtVtnwKgXLZktStJ","1-1:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"VXzwdwWfcYOSeVoFbeBlRWdAeYShLRIRkTbxxFQ","NRkrLyMJxSXQwXOWkbGPYKpiWXZnNKPQytBGfch","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","tGNONkZaBseEQoTXRGKACZpmAcFfDWAmDFTVJjf","1-0:1.8.0",2022-09-01T00:00:00,2022-09-08T00:00:00
"sHGNUKFnXhjqRvkp/IBtlsNiL+TFETKdQdpIXhW","AjfJZQYnpcjeAIFvpECxH/VlvXrWRzLSZVhNJjY","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","jYFMswYRknngBARZwM+nWYLnmoIcfgWROTsKMPY","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"OGMDDUVgqZpaFTViQX/JbGCRkDmdrNMtVvvmWQF","UEGQoZmIJZTQfXWYZl+SRTJVjXickuSyOGymlSi","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZHUmxNRDvsqZzCZrgBEwAhZTPJWXVwlVrRTTME+","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"TJWBJVQKXkSaJ/TlodkVJrzcSadcafOtKjmuXYU","RTuqTOXVxGWWaKtONCqQKUDXHUYZRmHYPGrQvNy","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","QoQdfaVWKZUwULhMCVTUSSnSORIQpHyAJhjRQyy","1-1:1.8.0",2022-09-01T00:00:00,2022-09-08T00:00:00
"tWFUAQaUnWzyIrTnuZQvYzcZBypkRtwP+lTnTrW","WySSoaCgT+HtWHPTcihSYFTUxUQ+NS/AYZXSUFt","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","qYBXrMUtizki+JwlhANGryTQBHjWEQezagBLsVp","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"UCYYYWOZpnSNtRjpMUvevOrSZKZWkLhQqpEYoWS","KBUSDdLhkEPgnGtYRhCcgvp/SyRTbAOaUXZAR/F","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","FZMebsjWWWsrmBRBpVFQhqKXI+DuUdRSnST+kzQ","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"DFQh/jWDzjRnETSaJ+kmIdzbAoNiYcVeEOcHRAe","'+rUTtXxc+WZsoVyZwTbqToJYLdTZhHODFYugWqE","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","hZrtLhpulseGUghFvxVSTT/KYgoZvfuqQRNNWGa","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"zoBmJZdtghBJQznLOJFfrEfQaUiBiZuhdvjPTZw","kZIZkgsjvYqjwEXZGCfWS/VVaEXcVMCViMXpJtY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","HVUKikWOpZUgCFeSAWHgafzUquGOegsdIyJquwS","1-0:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"KteRTTlGXsN/CPunWTjBrHSVqyffBnfD/vZZyTZ","NXRRFlPAWUTbp+xclztGsRsF/VvRryKYHwWjUMW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ABgUjiNaTFXphWNI//pXvHIMuRWIwaotVBLTImR","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"YzRFkrFYEFru+UktauFFAvxeRWjdITNPya+saOQ","WnZVZeNHUpNARIjRO+XofIGnWIQGTTKRyzRoZfs","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","A+mRZoOfgUPvRCyXkWyjRSDYYRgoBLxtDKrDuY+","1-1:1.8.1",2022-09-01T00:00:00,2022-09-19T00:00:00
"rHyrufTnTeDyXfvBVPIszzGVfOXlYaRQnta+ytY","CEXXF/JpPuzRQDeMslSZVdTT+RRVE+HGJNvXzHv","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","NYlxUijhaBVRInbhzkRmRuXBUhVF+V/qXqKusML","1-0:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"VuabmfSQoJWQQxLjkQyFVMfCRUFoUzFSDQJToyF","EiGpNRcCktnYGjXzaRrZeSaTKkRSVfzsOQcmEBY","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","pIQKaiaTJN/ARnmNokBYQBTQbBVxZIqWuojXbO/","1-0:1.8.2",2022-09-01T00:00:00,2022-09-26T00:00:00
"TZAAPcTZvPmwXUKQuBwseg/GFzxsY/NgBoAUecK","jxASWWeaDgnEzfGKSCTQrXROSTIESTUJq/lghpZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","YlKrd/OULPCbXQqqQZRRcUFYWdSyZrHFjVaWDpC","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"dRHbWQKVeSOUf+VyxtTSYUAadgWltZfGTznRMoW","VvBaLaRzLtgCKsSIQsziwrJUYUBnjxKPjXJNWcf","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","KhEbiknexZgRISUJLHNtYAuSBtUGYuMZLN+nSkL","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"RvptQNDBWZXyTVehgMQQEYbpHQOJAUEuczarWtJ","EZSXOQWYEIdtlKgR+//uIYXsDvbjkO+pZnChtby","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XIXG+GQX/XJyRPhtWaikkUpQdFWsYAbYVbmnsmO","1-1:1.8.1",2022-09-01T00:00:00,2022-09-12T00:00:00
"yAjhutiEQkiMYvEfRfPXKWZSudCCQQUbZeUpEzm","XFfV+SgLziNHWHYTBuD+rXFuivWzVzXSnUvQJyi","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","oSkN+DmTSBpcRVTJoZxvpbUnoSQdNxTUpBIugTz","1-0:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"edtSUeWIEPFZDhYZAVJoRlsrDEUSvim/UaUTwIj","csQEQQzXnYVTT+PHWCDQnNWTZpxrUgVfFoW/MUf","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","tRRQKVHYEwVMCgRTRjnBZVWMVyHMQZgrzPetTVB","1-0:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"nAOFbRxVUPThJxdnAUSudODkmIRWNPQTYwVXYyk","spweYsbZYaVobpEvIRXMKzYomYVRkTvnCbwtHHv","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","eqTZuEgZHJFPxffXgASIkrQQVIM/YFToOqUhyHR","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"ReieVLwqXQhcwRUDVpxKZNnICMiTWRu+VZAWBVe","UUvzbvcqGUkIOqfscZjdVKTWNfFTLzUDlnwlIcW","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","ISsNsFHayqeQwTWUjPQWfBzdGUndJwY+NZYV+SW","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"ZUCWVykYEaMWSLnjqZjgdATBkChkYJfyTUugejO","WriWMkiAQETXTIdYSYDNZw/PibJwY+/qXJfTjPC","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","SFNFQcdeZYyoTigXROZxGnTYBOULvwQSVkCMALf","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"RAzUQC+bVdSadRczZxCrmYQoIWArWm/ULNVal/Z","xHLMHXauDVeJZtLCtxSQWMHjWlVkRUjXDtulium","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","CVwTjxAWlEPW/Xrulv+kkomgXNXuBbXcmYSAOkj","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"XMUbdAC/DsnmZnnccTIfiLGvDST/QKuubbNKzUz","XsZYKAkCPH+pVwxAeIZCIYGSNivZXpjYNxQweTk","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZzaS+AoSlNhVWyjlVlBMEj+mXnhQqHxzSwTleGj","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"ht+dxvjIVtRTwHaeCsYQZulWDnRSIuPRflIdQDv","NTotygXSfSDBqhMyIAxMgvBXcCwygXyUBJPtUOQ","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","IGAkVGyfjndVqWAAKWzdRbUyTMCdfAn/eN/BuIK","1-1:1.8.0",2022-09-01T00:00:00,2023-09-18T00:00:00
"PUiAl/GGWQrBXEGEzyueAQMJCUp+BWNQUIcBqUa","QvNU+LFgbNCYvQQfiVBnvVjtKAzTUBYzCXEjCFU","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","'+dmZZNQSOfSKSXZsafWYluTPZyZmuPjLct/YkXJ","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"WcCQHTRDnYOfDgeXfJwzBMYwXfRpdUMzXyNmUUi","vJZOTYnrgAdLwZyNVxmTBUjSFYwRsgDCPKRVtmM","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","NDQhsgEXOOWtaMswrTfkTPRWaYLAYbevXoDjqoU","1-0:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"IUYqbjPJID/lbaWgjtQGuRXsLVsVJuwaQCWNaTC","R/TYtDYYqFDUfFNZfZhBqiPHFaswBVTKuvNgqeQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","vPbTNbBsvlNEjZIjumXsUUxojnRkYQUotUSQfQs","1-1:1.8.0",2022-09-01T00:00:00,2022-09-16T00:00:00
"eefHRSgzFeqODgnfzjTNSOnnScfqzSHVcXCJTHJ","YYspsq/jeCjHkfTVAYnJCRcXKClzTTkWRaFpTXH","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","YtUdjTIHSgCWLatmtTLYKajDRSFuQLs/+jDeNiT","1-1:1.8.0",2022-09-01T00:00:00,2022-09-08T00:00:00
"MXUQf/EFPWovJYTwhTurY/YmjdufXpWvDS+Zjvr","H/VYYOwAQWZWUVqRldXxDtItR/gUlshgTUedPrB","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","TBnFvjeQEayPblDyIvWSzUPXpYZWRdKyVdcQosE","1-1:1.8.0",2022-09-01T00:00:00,2023-02-22T00:00:00
"ZUcDQehVkSHmjpWyKFTZxERyRmUYfmZ/QdgHZxx","EVW+YAmrTYRHXVbeEapViWPlavJXnYistVYeedk","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","yqPRhxyckzQriXrnbFStnZHoc/hZSWWuTfNTNDn","1-1:1.8.0",2022-09-01T00:00:00,2022-09-16T00:00:00
"'+ZDUMZzbqkyzfmK+koXrjoQfkurHTdSkXC+yc/d","jek/UQLaryYrMIWABBussJffpWmUneHaBlFPFZT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","T/TidfOQXPaGGTzrJBwVpooyVZGpEZFClPQZOQ+","1-1:1.8.0",2022-09-01T00:00:00,2022-09-08T00:00:00
"WJrNlfgtaWWdcWZkJQbXSYZvUOhVk/pXZvzRsQU","JPJRsZMoOiuMIowdsXJgsRDdpoWAEGGdKUVsiCy","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","xHQXXllCUnIzXjW+gbBe+QLtoUFcQQZSDRJRRCW","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"ZmwPSAbnTRiPZiHfPTDXzLTdGlDiqBkeSKcSc+Q","FDRSPkhAkNegSRMCicZyXRmntakwZvuRrWuRmyp","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","cYXVqWrLZHjhpIUYpfWOYEdwtabKbqQBtPvkKUR","1-1:1.8.0",2022-09-01T00:00:00,2022-09-20T00:00:00
"jvMatGR+KxUKhFGYVmZabTuRSTHXccjmUlU/jiY","XECWcfWRZDSKJY+qwS+tLRZzPWltpPWuVpCSdYT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","yRVfAsKlpTbRbGHnuNFcUTJfODT/bJZYLUpcuny","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"VXKbbA/rJXiZaFZvugGAGXZtYJVXBQUEUSVoD/k","YdcTGnbG/YZy+lMACZYaTSTYZsV/jsrJMeYERfI","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","nos/rAENQRzPvalGPmYQlcote/JNS+MADZZMaXR","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"wVwVWcVwSOXB/CuEYYDFAICKScGAffYQzY++VtD","Zd/ZGUQBSoXySsUvjuJMoXpHWWuVuMYRhgYV/zm","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","iyjJxtxbPaTVXEpjsRNWqoROIuYnZehVcUrOYBE","1-1:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"XyxsStRbkyiZYOxegLeKQqn+osvZQVCdKkSdStT","RwU+QlxQEDSIyf+UgiaXMd/wnlsiRxKtzTHhxVs","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","VZdUotINueYXTIYqXBKcuxyXFOZnVVUgatUrQQX","1-1:1.8.1",2022-09-01T00:00:00,2022-09-08T00:00:00
"UuofZ+TMRymkTLiRealG/VePcVIDklJmTaWHXSo","PoDJZumdIXnXwnAbRYaPTKgRGJUiXBRxFHsHwTQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LY/pTXOhNWbVSSFzSHBnfXblsZSKNYqkSStErSK","1-0:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"RTfWUYwRYEQVIhwydSemTxXLhGISeRyMMfnXRDG","vSzEpgJVO+xrSLgErgyexSycTZQTYHUYVgJH/tf","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","pxuaswezJSEzTQEABkjGnCpTsUWCxEUUDgEQYAe","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"AFSGUbxiqf/HZhxcZiGNpzxsRgREP+rxNbSNvBU","QhPrmdvZDClYNYuyChctauMTfzRWzhUpzomSabw","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","CHPxYXaC+LWlvudvHllyXXYQRimPJxVmJUiWRQK","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"MmkFaSpepauLQFqXDfGwbYQPTskPVlZUyPWBaXP","vFj/WQbCfSJMeG/ZlrDSZCUFSQgDcqPMoDCkiDY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QtUrpWMfxkiLSuWXUCXSVtYv/rVUW+hEKTjdVGJ","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"lbyrKeQYPjBGumEAOcRf+FkoCBHASGMgHDKEtXX","NVm+CdHUmaWoshbYjuDDRStrvb/cerYrrmfTOCX","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","nZPm+OHWLdFmBKm+qxUTZJghNQscNAqlTpdPHvr","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"qdzXSFZTwvh+ZwASm/YmZVZRPlHz+YVVVoKTgIl","C+VCdregWDxFtZXDJ/JmePTczllUcTUY+yEuhVM","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","FnXVFQnzHrHXIPVcWlOIuCaCeNRsERvUmluxTl/","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"ISEksaQQPKfmGvfgLFtSMMdRBXoRETSlDrxUFRT","KfROWhEVXwTJtRjYAEaRgFzb+oRbXWXsFebYx/r","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","vmZVVXpudnQqIZSyXJTheNnx/WgsGHZOgBYUUHV","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"vUyMIDqihHTQda/VGQpHoGOlLpmrRuTlpBxXNAi","pCTqoZnKLgKwXJkvYHMVCzIjhdViGRVACZ+SYK/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UNQOqVWd+kPmAgdnteSYgRIOUUiRDXHeSfSw+gW","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"bnKWVHudypSYaVdt/G+WZWODvQSMswCBUESZFXh","KZRwwiuFUXNXcluWcGEAWJZiKRvKVOmbWTBQADv","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","tR/ZYxvGEGZONVWSbRUwygeTAXmSbCpmVaCThpu","1-0:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"i/KGXiUQKnqqNkKOBsRXQSDsTAm+SCuXEWScERm","ZmTtDVQAjTBqsBOkBQosxVTEIASeXUvQyxogWgd","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","OXlNkESYnPQUTMVqEGkJwAMTLbBTF+eRUWznRkD","1-0:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
