Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"VSJLWZHZSLXHAERXvnKHPODVaaXZWSTBwSXPZpd","cJtRome/ztx+uGiYEjJZjcY/bwzYcmCARsTfDax","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SQUbULUEMSUEYskkUHYIrIEFctGTgKCnTySyVQU","1-1:1.8.0",2025-08-22T00:00:00,2025-09-17T00:00:00
"HZRsADQVYBYkAvSQxWQziiV+ZZpJYUhkVOcBVSQ","YzmWYNuZXZlSIBojMJ/RSYOI+qVGYu/ChHwFFXX","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VnlV/eUX/jdoKpQNZIxuUjPctRVGFC+pailrygW","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"Va/WyMQYVa+mWlaUW/tQROWoAWwCBkuFclTYovT","ZGXIlUbeQDespXXgJkVhysGhtWSYabzSQkTcQdy","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UMeKVfTBqroTU+RkFSWRphaczYYR+CgqfyibfpV","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"s+dhhxWG+YKzPkcqsRLjTTSGzBhPaPLcnVMUVIQ","QdTzGxynFHYIfoFhKgguTJVXtOPWkDywjl+CISY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WUYRxiMdbvhKjaTltKEXVktiBRXXdxDyWCTuZgT","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"QYnKTSeUWAwEHxPWmofNbGvOXwTTZkGAjW+eDhS","gQDS+gmMWUTqORSPVjU/SiWKmhyxwbXfvClamCD","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","egwFBRQnxYtuFcTq/UnJzAszqMXawJFrYdcY/hR","1-1:1.8.0",2025-08-22T00:00:00,2025-09-04T00:00:00
"nNLjKcPrnfGy+YsyyeffMnoZoRQzBVxwljYsFTT","YUIyRqRlSxBakRCVMNXQQ/KrpWFQKQrWeTZZXWI","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZTwvCwncZWwlXILlYOctWTTkXVPZZZYUwry/aNI","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"VtmXO/pWXDYuSOoqCITLzeAFAcAPpSaWETNBRau","VShpujbYNJk+SghMarXNSpgVbPVYPAR/PKdjXXe","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","/UViBnYVJRSQVuVlYJQkEUgPqLdGRAhzfXXwtTj","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"'+ULzFUMTHVXFYXRVkWP/x+TKvQvVzUGQUvmyrXX","ZtvbpSsdkZZcbPCAGDwjosDRSUXhUyIkJhLDjPf","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","IP+OXmINITSOTJWOCXeGVyUWVBVTzSYUUWVgnQX","1-0:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"PhSGSTYTHsUtYKYXkMGlvpkQGMgqsVGKROFuWrG","mJshiuttDXNwYTukDmtRyqTRYYOjxYawT/JN+iY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","iYCuVZXRZVjovqQPUZuQu+xKvPsZVMQmvwUmCCr","1-0:1.8.0",2025-08-22T00:00:00,2025-09-04T00:00:00
"DkVJWGYwiFYPBzzsfdYjxAfaqicoNUDPOzSvDdX","bxK+QB/YkfpggVrqaeZwWlrlaRAPkQREeQDqWHp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","AmfdUjofUGDFttWzZYrQSbceuYcTuZSQyPyzFuQ","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"tY+jTYyWSoFBiXUZBJZcFglvaIIxFfkcbaVyEOR","hwtwcFlexfnhBgpJRiDX+cUZdcRJCiRVLgUus/V","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WkMVATTftJmMooLhTNdmogliucOwJhZCEDYJZWI","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"ZRkyfNWLPZVlyQEQGPezWXzRtXuiJKzNmpvaUeN","gnQNKKxGRRvoG/kStddTTXOUVBKZzcvEVwkmqOo","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","pVRptRdpFRmbN/pY+MUWRndS/YfZeZhpp+zpvdT","1-1:1.8.0",2025-08-22T00:00:00,2025-09-04T00:00:00
"vsRVYSxiaiVoxzeUGXxLGIxgS/SswqrVXNFjVWV","UGQQQvtyVFESjRbavIcZlAByzZ+rIeBTVnahpLb","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ddzxVLJnLGvnhyYXCnIxdjkoyUBUKHjvTRkOuvY","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"IXfcITKLuyaYyAnHIoWdVERuVzWuYjGRxMvXsJM","KhMyYwCShTdRYsehWVIaGd+OtRUXTSlVFZHsTTo","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","AkknjCVbzAxQAIWadzcxQtDJYI/hryUKksDBCdp","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"BgGJOGbG/TvZAiMiuaUuFQmRaIlWiIweTqFFYGG","gRTwYzMROMWdVwUiEzBkqrn+hZKAtIvTiSQzXQY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","pyURYGYkRXWpyacmEAtmncKpmIXBTxJDaZLjKdn","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"WVTRFdDyXjVlUfOnXDWpCBJcVICzQOVkiyHUKIE","e+ynowSYldvUkaWXZkZqQhm+WowRSEkSaToiRoh","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","v/ZvSMGqYE/KiJHyOgYmafqqFJkKDvZXDgGbQxe","1-0:1.8.0",2025-08-22T00:00:00,2025-09-04T00:00:00
"ZPEFnStTeeXxfrsw+kSQITBOOeHSeQUKtzttJye","WlPNqkRsRjHkSCHWYRsySwRPRcoUTxMsfufGMVZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UqdWetFkChkYTnQZ/Z+xDSaZtPHehSsbSjkZUjB","1-1:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"UMfWZQe/DVFAefToeLIkTCDfvqUXZyaDPEpdLfI","zwemZXhBVobcpbPSWl+RI+EIYRuMXYZZekpzrxG","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","bXRguecSK+TqveR+rTUSgUzLQEWrWrQjDZQznLe","1-0:1.8.1",2025-08-22T00:00:00,2025-09-04T00:00:00
"EZvMSTsWVTlQ/YkXREEBzgoefhYRnSNvogQWVIa","zwemZXhBVobcpbPSWl+RI+EIYRuMXYZZekpzrxG","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","aHH+ZbZSUOdqr+NTqZ+dYonAjUPXbgSrJdhhUKp","1-0:1.8.2",2025-08-22T00:00:00,2025-09-04T00:00:00
"lTJIWcYxXqWjJTcINvweKSWUVQBLVIVohuZtLjf","'+FYSEVNCoNUpXgLRMuEGvRxVGx+eSDUMGQOcpVD","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RHhAqTGylQsXGZQJkLXtXRdFsXeNRS+hKZbRivD","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"dEvoVaAtZMVhZRLYg/wlTOxqDNUEXJg/YsJYRKT","VKUMBeNgylYB+ZleQSXvPhQFUFxFoFjTbHbXQRZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","zSSKWKYXnCGWReUSbAPbjgljbsRjikdPyXdVvcQ","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"hgLU+XPnwljVdbmpykhPczBsTUWRcQYCdEJGWKS","ZTJVkviTD/wJziIYMZRTawOXRWWVsFFMMpXfYiX","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","mVfQYWDTGPPIFVrSkwREtTLyiQVZWihWnBoflbE","1-0:1.8.2",2025-08-22T00:00:00,2025-09-04T00:00:00
"TUpHPSFfvhSRWUXxXTSdigFSxRSjWOFGcOfQnDZ","ihliqdANWXOTZdzYlBXuz/zZAnfKc/zWhLXTFMC","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","cdaTGguzTLVhsGGQdGRhrGEcRSdZTiBAQbsQUeg","1-1:1.8.0",2025-08-22T00:00:00,2025-09-04T00:00:00
"mfPVKCzZWY+WWLZNjpQeNQfjGEZNEYhOtFcSToF","rr/GepUytXEvXRYEZWdVCjEAMVlVytVbliTHpRz","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","idm/nnZdsleEmJiSUpUTBrTN+xKYGueOSHhUiRl","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"kvJbMqAbqAbNlraXlTBVOpcQFWhcKDZQFdllPO/","RRIxpjHUeZAIrZnxMyJnmugAjRLQQVajLmASRwl","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","aCUDJdNu/aVagTxSUSUkRiWkULjTOLRxFFKuwZQ","1-1:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"CiTtTKlJCSuRg/mWQkTYRWWkXYZNQULyfBVOwzv","osPSzQFgbwfZkVPfwWjyVum/ESosdwUxvppVXZZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YpVOUkvNxJTfEfOoatanUIOQQ+fTWazRlZVyhh+","1-0:1.8.0",2025-08-22T00:00:00,2025-09-08T00:00:00
"wVZJdFqMCTTZkevTeSeLZAmtwIfpAHhMqQjcZPf","zkZIHfZiEWaSicSZhE+NUpOWQhQYiRKCWRFNwhT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QOsQSadzdlqslSSvkZoKXSvsxzpYVsiWbQTWXWT","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"qR/sWNwkYxYuweUVjZZtSWexkQzmQYZgwrEVaTc","fWyZSlkqQSKfZPUTzEzZWGWzdSsnms/TbQXaB/G","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","uAmsxtGQstWyvqeFcStCiYjRPYEcsWzysWBxxWR","1-1:1.8.2",2025-08-22T00:00:00,2025-09-17T00:00:00
"mLUVWVfacqxKouzrhtmEUTbeOvumoOjyXLFnQS+","rTtzGMoejhhUVzDKvTWlMFmTf/WFPZuIcRGNYiB","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","tlBgCYIsu+GUJmYdiOfDMa+a+VZEUFXuVMYRA/F","1-0:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"HCqXeqVFganMzhiUgcQ/QFiYKoSsTEuaRvcYYVK","ieuIgARnUPYHzPYkmZaTsK/hQnOUawtnwKZfTvS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","OJoaAZuGYYuuuRe+nBLoQXRjUuQSaGdHJ+gWkpl","1-0:1.8.2",2025-08-22T00:00:00,2025-09-04T00:00:00
"TONzfz/QwUMJURtgJDHGXcXzTjURTNZUvksZYMX","jZUfjKFsHUWXVEipOndVqhctESrIjTgHYTg+QAi","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UOWoTkttPNoFQRqcDZDlZTjM+jXoBsTynaLXFXH","1-0:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"ZEmhCWThRbEZcYwzNkVVNeQvsZURcuxJpMGqYWt","RTTijVaFGkfghiToOw/TirPTYyUXSjTQrWWgWBy","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","IHqvZUEIpvYGKJdyva+R/MsXVEUyhRBxQCZcwQR","1-0:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"fAUDSnmeNSOwjGZQjXWmYrpTZVKeVtOUHafjJwV","RVkyXMkOZemlDHpRbWZSALASgvJoAnLptjxhUWK","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","tBl/IJYLfaRZKlHQemyjxmrYcZUuYiiuTUemblC","1-0:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"KWcaYEQQbgBTVWvtRTDcfwwXKnSrvsqRFCCwZVV","uEFxxbdWWbthxnH/wqSnCfUnaiITlpfnvTQGcTj","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZQFemRRukOSmGrclluOQIQSSVpzyXLZkZTUlWPc","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"uBHTPy/nIZyEmujRQkRNMmoBVZTvkNElTdUrrVp","nZDTVGfPYx+Y/vAkQWTnkhjYYSlvAVbedNKcWXE","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","xVHWehPgdeMJdzfFZHKFLZSuPAKpzRRlKYTQOgu","1-0:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"TFVCYJYzKIGpGaLOYSYXIDLGuZVJqxRerJSmTrK","WFRQIlUVYTIfFJSiTGYCbQexxPZDYwSiVeGZaOE","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","FQKTXLtVTbAh+WtpUoYaBnzrSfOXoC+PFqJDZxS","1-0:1.8.0",2025-08-22T00:00:00,2025-09-05T00:00:00
"bQPSCxfoZsvtaYibwZVECZLQmQdYyo+YRySZnwo","toRQvSBavVeLwsjJQLwvugNScRBEFXpGtqUT+UT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","VjQLmDWrsuYWkuUfQWFlVI+TAOZpYVWLOQZLCLM","1-1:1.8.2",2025-08-22T00:00:00,2025-09-10T00:00:00
"bxUQCIE+fSDQsNo/VSIbITXOUKQTvbYWNtLxjuv","xGZwiTuZXtTDyaYRWlyDMjWQNtmCTGNaXqn+YYY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","/PeltrbRiPtMuAR/ZWCyIUOtJfxVneDPU+vZ/mY","1-0:1.8.0",2025-08-22T00:00:00,2025-09-08T00:00:00
"TYZJZU/eEIWtRMkWNjmRgFTWHNcivePozlBaeUv","gspQJBPOVQRVZAR/Lwff+qTQKOZSQQvPDviWJKU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","GVqtSXTkyacrRGwKSQbUUlXnwQAhMNYcFYQ+FfT","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"kZCvCXZRFTDOU/ZHAUiUYHYNNUqSRHGRkTZUYSK","vGzMRVOEvecbXQmtIQVVIoDwE+QdQRfQtdrXgXh","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","mGWAZJZ+SuKZ+TxFWXBWu+sRYTSZszFnmiHWOTW","1-1:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"pMoavCwUltPQUbQJDqRwcYjCqlEaYtMLjgmfebA","iUMRiWSQQTAWNEWWissYmEA/XTQZg+TY+bYeIRU","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","xxVHDzURkytqTwFWXgxFMYBqwznhMIkUSPUzZqX","1-1:1.8.0",2025-08-22T00:00:00,2025-09-10T00:00:00
"'+UoMcu/SYmQhsotRU+XqXXgQXIuqNSebUNKOwW/","qQzWQMRIWeuTmzhMlXtbRd/uSRWzRNTRth+HKGZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ulQHAPccytZRJIokFanvLScwyxZRtlbMhDebl+v","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"lMQziZGZR+ZARkXpXQjAQfEc//IwYZrLVGrJxTb","zxZQvfNoOwQinM/FKXrUfPPhDRRAlKxQRDFRaXh","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","yXwWJdYSOZuPgWVLRWtzgZEiNTHPeZKlFYWbmwR","1-0:1.8.0",2025-08-22T00:00:00,2025-09-12T00:00:00
"kIlQSWGBVXmmko+yy/OXRtXjZro/LtrwySpJIkc","MbrvLpxsqqUBkVTzwOCRpEjZxiAUSEKeeaqonfc","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","nNPQviTadlUtgXI+quuMHweoQPVydQBXeschsha","1-0:1.8.0",2025-08-22T00:00:00,2025-09-08T00:00:00
"UujHqLFqOYNPbRZ/SRNsCASSxShytWHMtfKRIvs","XiKSdOAEmySXlnOqSPezudDlkcLpcrCG/DTaUU/","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","QTakKgZTYrpQuEVmuOpqqiHZyEkVaZwMfMQNFwy","1-0:1.8.0",2025-08-22T00:00:00,2025-09-05T00:00:00
"MHwQKRGMajrgKnDVVcDvfTszlnUkZYkkmdtAd/z","HeSGWpGMZXcpAYcxVzTLKqNgPOqSnCGO/cSguxW","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RJgJlSpeiuSyweCSDdUXebQTBYaUcTHNRWjZZcV","1-0:1.8.0",2025-08-22T00:00:00,2025-09-15T00:00:00
"UfQ+fuPdQgXxMUZaYSZEvn+pobpaUuTXvvZVHtG","lNiMcvLLDSGVaQOArJVlvfQTInfiZQZYefUUq+h","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","QSrnf/pYM/OyA+VYDOdCAXLLgKYrACXngCrjaSV","1-0:1.8.1",2025-08-22T00:00:00,2025-09-23T00:00:00
"TpaIUkMCcCnFSVOEMLBsTcQdmgWQMvjyInHcXmS","VaSPjpWYOUhsRbXpYrYmJuNCtwht+bBcZJEzZcx","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WfrqTWiQNtZNrZoRBKHVnjvZxoYFyTZYQTgxTqj","1-1:1.8.0",2025-08-22T00:00:00,2025-09-22T00:00:00
"qLXUHbbNsTytydDIvAbSNwftZX+AVZbmWFQHPHr","dnUjQSvfgsyBicDSxxADZnstqURJMtUutIUktZO","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","mlbZTSBuRAVsuVoeiPRlQxOMZqSJaYUOPXaGuDk","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"zYqtytQ+/SLwpjHSrrszQKNDVRNwFVCLaVcpMyE","CYtWwFjkZGwaAjkluouhlTYVKZPJYFrXSFqJmCk","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","HXiQzafmxDSjTE+XRiXeQwWYZYWkXBdcCPYKnb+","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"YlwXYRSOYMZRYRcPlq+ysUjcmQlYxYpicwotaLj","XxdxMlWITCVlzZhPECuzSEAOqcHKXvXXwswqyQs","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","kYdJRBLSDWqOQZyjdMXFgOXRaiDZSjTICbpdblE","1-1:1.8.0",2025-08-22T00:00:00,2025-09-19T00:00:00
"jNJjsFx+ZjWXgia/MSbmmEfHlDoQQqVNFqnCcLT","NRStDjLyTqFdSMpxAYqSbWNdnvThqhawrRYKWXg","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SLPjyTwSQWVMSmYTgTURBJSlXoXbphiRnXLsfMd","1-1:1.8.0",2025-08-22T00:00:00,2025-09-11T00:00:00
"RjiORjPpSyqXCzAIfbjuRVPebUKFOHzkhWXylSI","IZbFXsokLiWcBwRZOtGzzUUsEcSBLVUSWTbgHEb","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","pYJOcVhNRYgZgRLDoSuJRSEwKGFQpsPVzYkwxAb","1-1:1.8.0",2025-08-22T00:00:00,2025-09-10T00:00:00
"q+slV+WyEYkezsQbJaa+NYLCZmSwqwSeZQRjVmv","ACGlFgRLGgXcRJYTHxSRZSERtZl+rSeWYhnplAU","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","CCvIYVQhuwnZPWhFJjxlTdnIidZZyKdayUGQTSy","1-0:1.8.0",2025-08-22T00:00:00,2025-09-10T00:00:00
"aWpHluRhgVsbUVsEwHQfzlQcqZVZgXLWXdXtKZZ","vrQRsYNeZfp+p+CWfQeZCQyuLAhUiqUJuQXIFiC","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WzRTMTpgvNAa/a/cRnsUhcHLzwcMmUYVLQdwkWB","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"BTUWAlVilYglEQwZVY+SkSaj/leXmhU/UkLODko","GUkLG/kWgWRtWVkJdOwFEJKSSxVbSQSAczQtSTv","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","LvD+yuV/SmSBmSWZYMZDTVdZoWWWVetALnaHwnO","1-1:1.8.0",2025-08-22T00:00:00,2025-09-15T00:00:00
"UMUEUCZRRddftgJCXZHk/UNgoqWhSRYQkRPHLDu","aYlBa+/AucQc+fVbuZVyWpiXRdQjBxXx+aytRyS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","aveNUcqiWjnJfHIYtmTvZBXZiZpTqsImWPDrULt","1-1:1.8.2",2025-08-22T00:00:00,2025-09-15T00:00:00
"'+VIvQtRrWwZ/HSqFEkcmXhQ+YKBTGYEBizXISHy","cJFPhnXMNsidmRgVgWMFOvSTmDiXOWNyuECmPDk","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WcUAScYscgZWWUEmOdnjmyLpXQjh/dEpSQlVXTT","1-1:1.8.0",2025-08-22T00:00:00,2025-09-11T00:00:00
"cNAFXkiSyQPByWUYxVVopchFoikrXwVHRBQuCQR","CmOvUWmVtrozUlcwRTsXRIssetpPbbhJELmYlsk","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XxhRGrQlpRqFrsKLWUPKCWNLAeVZQFUSFTWMVLV","1-0:1.8.1",2025-08-22T00:00:00,2025-09-22T00:00:00
"WHzoXSRkXTNWTrKkiVAlOKo/oTZSXMmUImZHELK","MNkVKEhUgWMXhJWaYKXezabSucymBQnGbhXpaYi","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","YpWfYOVGBrrPHNHvgRhMPjkkQszsTnKvUjiEkqi","1-0:1.8.0",2025-08-22T00:00:00,2025-10-17T00:00:00
"Gw+xckmOThTKyxSh+dQDJdc/SvATryuXPRPz//E","KHLRUhWQDHskuSlOORFdZjVCCBULSELsGZWeROT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WoFZ/RDgUUjtPOBohjkQZJxTddMLLsHqqSdVkhj","1-0:1.8.0",2025-08-22T00:00:00,2025-09-15T00:00:00
"RERtVH/FHpsGZQrEiYOGWTdheMfdDRKTWKgDVuu","wQQaVweyVIfhGPBx/ZuJkL+WENpU/YpsToDWSUY","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","WJWdXFkDaSaIyJhvXIZZGvuiAQHsbYTbQkTzxGU","1-0:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"hjTaUBUlTXLiYAYTXPkfPaBemTeRSPQfYUXBSeN","QBErQYFYMTwVUQBWwTXvGfTSYFvJd/WgNUFLOx/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","bSRmLeCqAviVZjEIYB+VdeIYYkTEP+ePshQWB/P","1-0:1.8.0",2025-08-22T00:00:00,2025-09-05T00:00:00
"huBEnyotyxTUCFpFTtEvBsPWsrcvrZnzgJZsvTJ","vTYRkD/kuVbvbZxBoQGRtWTqhdOfpZOsBETIfVZ","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","WPZN/WDLsZozPDAkcipRTpppcUHjwaISdSFNToQ","1-1:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"nSDYFBXXvpmVPTD+ESZjttAfYwEmIlPLFGV/hNZ","aYnGXjUXZvXQBmDvXTiqQZcnKTUuKZPqVaIKQFb","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","zAbWWtSNRViqAlSj+gldqPeRTtVZZOcUkEkVXc/","1-0:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"hjESpDXeRWyzQlKkTfkXnhhIQvxZaPTp+ySrSRz","wRAJrpfEXIGvQipQQJ/bXqhTXAFqbeXWbWsULCf","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","cmSTTjZXaQohGfzgyMpfmDjNxcBeKvRKpBmWmPR","1-1:1.8.0",2025-08-22T00:00:00,2025-09-11T00:00:00
"IPbYyBUGVIjrbGgpfPzCCRWiJMZmpkWVBiQQrWq","MnhMBKIOeVucEUIOUwHRDnVJFV/wQQQSrmzXnIq","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","fZolyqzZUzFSqlVOoUNXuF/lLRcXYmfpAenkfqS","1-1:1.8.0",2025-08-22T00:00:00,2025-09-08T00:00:00
"qkrEWDsQgknTadHNqDSKddHHXqVyTeXPPgzWQki","eEWKEnAwsvFTUXRUcYSJzSgDksVWYg/DBthBaeU","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","FpYYQeRIlPqQQOEUoryTXSlkFJIDPqTq+nqSvlA","1-1:1.8.0",2025-08-22T00:00:00,2025-09-15T00:00:00
"MJqX+ZMyLSYTXZnQJzYscJG+MUKFnvQJDuyTVvY","dTFemZlMKoZDZJWRTETemDRHXqCNkfHXRWYhhKz","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WfsZjzSWvBNmXlH/szyTiTYgWZbWyQcYSREdbRZ","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"ourSaWYcS+OfcWXmpp+VzrlPLgonwuRBU+i/MZR","MfuIGcjRCNlKTsiOnkwXSWKmYTQjVVgCsLJynlr","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ZWgYwQdcROMgZMjOIVuEJVeYdjmShxJEQKWGZWb","1-1:1.8.0",2025-08-22T00:00:00,2025-09-08T00:00:00
"RoUhWTcObIkhpxYWVfLteWXTZoJwsxxYCYKYsYt","FJj/TwYZjt+gXBAIIHyyUssfgTbolxMe+bHPIYu","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","iMkuOTFOlyJQUxBbrhTkRQgkkWZQXSBRZJkTkaY","1-1:1.8.2",2025-08-22T00:00:00,2025-09-05T00:00:00
"oEUE/ZjKAltVCtrAjBQHEVZFsSIFTUIFzqohxGc","TLdDucXXRVwBVtDpSrD/nkLUvWDaWlPAXWZXUoJ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","dOtJWYFrSECUFkkbYXrTSRQQsV/VIxYIogZYrdd","1-1:1.8.2",2025-08-22T00:00:00,2025-09-02T00:00:00
"awGabvraUJYiZkQTDdYXLgNxYtUWZfNRkvgossY","QKvQQSsFUjHQUjoSZXYmnanTTKcKkHRTYEXApnz","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VyVEYL+GjmCSSJRTzjHGzdUTg+tieqXXUX+WdgX","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"SWgRQkDPGEToaodxgpvderTxLVZl/PmVfhSc+gS","XWMUleF/MZqXNESlnSrRHTQJUVTvRyoaxloZiUm","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZRIVfRGqJsPvgUYmLTsVAjHDrTeJZSZqMQpjQzT","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"'+BpwWwORfmOJtJoYrJvRnXQtiUpLqZQdYIlFwZz","sUr/ZpKd+McUpgzrqCShUuunwCyQwlCxWHrndnq","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","yQUYRnvMULzjxbtVwYygssvUERk+EEWbPRFZQPn","1-1:1.8.2",2025-08-22T00:00:00,2025-09-15T00:00:00
