Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"AbYATshzNdkmrZmYf++WSxWrGYSZpYfJBpBUXBW","xRHGCAcoPLr//fYbDpJwtqyfUAfmK/io+xaqtTt","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706653"
"/eAWYuXuzMAczVkqaQbgEQErPQTWoWtQDvjuuQc","OjTe+xyUReXSWYjbygrQfQhtjxG/vclSUtWbXdY","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706656"
"dFXtxYviBIgQrvVBKlpgXzXLm/torwlPAMPelyx","rPQlsPLtkVntOVsLCfYSUcQeWRFIHZEuydrHUeP","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706659"
"YyOQEOJTeXVwbOSMoRcxRkHCcDuUOLDMZPm/Kwr","gnrnhQtQHuvRrtKMAjNtT+WzPWiI/HvRXLcKqIR","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706661"
"QWjGXNWDV/ZQYWlWeQjjXTIBN+XLjhPhdNTUnJg","GkJZmtcVIUJTS/iqkGCcsfsFgWBYxnuQXwEXNeu","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706666"
"MTnZJTAfRaACNCJAyujScngLxX/bcngiZgZXla/","WSAHdUARkqtlqyMeXlgDkBsSVJlPEAXaSUuTSFr","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706668"
"FSBNna/xFonkrPbGZRaYruZUPyPxjXbBSa+OVWT","fy/PnXsSYukPvSyMD+tKX/DyPwMPdTYU/meRYIX","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706673"
"iVSXUeWRQHMvMXZSDVoRRmIYPrpWazhVMYUbIwh","ghgXfQ+SzPQSOXMSZmwjTMZoEZbWuuoWwYVtfVv","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706675"
"EUtRMXIRfZx+hUZyrTZLVoAZvworttjTS/mrGeJ","Mzo/ErQMqSdnKExXIbNQzJGVBYvCkjQXmquQZmR","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706677"
"mxOY+WSNBx/eFRxfgyQEDWSZOHSomjjOlQMJYVC","TOrRQhLOmnYsec+SVuXN/UJZ/IbnRooTLSYqCMC","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706680"
"uDCpSFHQBkxdppTYYXQGFBOmbweIXRFBTJRPVEO","TIiZYUVWBDO/IlZfoarQLnqVzgkVxHLEQDHowuR","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706681"
"SRRMaKziBzGLoSFFVjhziYkgmSJlqCHUhAoGZUL","tCXaLZlrt/NqvHQvjzXZvojVCqqqJvJwVeUTNql","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706687"
"nPuPkJYfgieVyUbZRHxQRAUZOXdfyUY+GtRadFi","xdUiuczeqhqRPXTBnLpjjkX/QYmGzQoXFKTX/Ao","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706688"
"OvSUzyMfUIYQGTlRDYQzSAZSZeuvncTmWYPvveZ","QLUsYfjYYJYXKpileRFTVEZbgIzpQQBQTOWblCM","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706689"
"CXSNSmgTEWDuUWHLCGUVvlkVcldWCCdcXRoXDIw","RZYGuHHzJuiHvYSzexGChVPAm/mDsUs/LktXERO","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706691"
"rsucHHxRTpXAjnbkbVvDeYvxE+bQyguWyWTHBIe","cVpggFj+zfMLzTZzXMckqTNWzPqTWIQbmcYUplW","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706695"
"fsuQwPklNNbOzxGRTiFhizMiTgZrdoeSdWTUsvW","XZLnnjZNCeTWjuq/GC/dednElJHJUWeQgDIBvrQ","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706700"
"VTXmEIRXCxHTheHOHleUqbctaLjDKTTCaVYAhGU","BjGLphCcUzoIGXEziujMV+eeRTrZHnQlZ/vebqV","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706703"
"Wuw/kHsXKQ/fKdUKzUTZZZEOSJmehCwmS+FXaXM","fmgCergtbXVWSghdaDuYucIyKjsHHZUSkmbUfUZ","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706706"
"xRQUoWefGRRVdfFRPZZSodQWhXpLQiXTVuUUjUu","tlUvKwpZMnSlRnVTgbiZpZyLQQgU/UbWEnbWhYW","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706708"
"X+NrLshCeARvOpXjVpWjDDLysQWoQQtfUUSuXCT","dXYZWQoWVcBCYIcRQaeXzXrtdPRtsISfulVjYQV","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706710"
"jlSX+FWbtJoBYcLRXGTYPYnl/ChQfUcSufbxjCa","KBVMSvQGTByaPQKjeROQyZnBWmiWhVgOegNYoXT","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706716"
"eTodJ/NOxXEkbbSUUVawY+eAksFRPaX+ZXVHHVp","/BwhckURP+ofEzS/LqaWREHj+ZYZdoXjUN//BKz","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706717"
"c/GFUHWIboJrsVAmIWtaUiZY+/WgNZQOwzUSIx+","/BwhckURP+ofEzS/LqaWREHj+ZYZdoXjUN//BKz","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706718"
"CQMhV+dTAicETQdaTuYiiXWBksXkREbvGVGsLoF","fRVVRUnXNKscQSgSVlXHgcXVsCRWuQgBkiyfzoS","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706720"
"DSZZILnBmlliTgvbLVTBVYXTMNSpZlqyrDqOHJt","bey+ZLMYbIrXAyLXiSFbcZcOMSjbaq+sVTweHzZ","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706721"
"ZztK/HaIXlwMOcCSYtemdIPlEjSDKVjRkVmVlBi","kOSl/vORAZUGnWKVrpUfmpmZrgLQZBWtyAfbuNI","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706724"
"ZjUfsSNTqsffHOGJVJxQCaQYfNnNQSuNwSBsOQT","UgYPlWVFYCzgKQSxtLIxRdEvuNulQWRBfhcSdYX","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706725"
"JkKztQlNOUCWoTY+mFRgzANeYYRnxXjVQRWYuvz","TCKMjtlsWmURXxZwTTjnLWwXSEBI+SnZBWKvqXS","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706728"
"wulSXPvp+pLDNlJZIOSGDGWHoTLTwmhgsvXWNC/","zjP+lYWjZZwSYRKJHhTmXAjjiWRahWOKWZXXAnL","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706729"
"hQHBwU+fILZSNRNlbGYQOhsUZwlLQmJZYHoyVcT","ZNWoAXmXWCZMLSOS/ZLeFRvHTCguUENcYVhbZMZ","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706732"
"ETVOznhmPxiQUszR+CsqRYSTkMiLKxPZpX/EBwL","HbVUIdUaNYIVnXiJhYwFsgUuBZfiPUHRYBOCy+j","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706733"
"dTMYDAPbPyTTNuTxvGvZrLcWSWSYvBSXxYJRjrT","FHrAiwiNsZHFvblACyyZTJTLRTYHXiEPRiQB/XE","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706735"
"RUqFpTPcSdvRpNHLsuenBx+SaAVNLRQjWtY+JRu","IkmZOjPfctSjNRaQvxniZzXVLmlGV/LyyYKqbhG","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706736"
"dulrRYDJLUkE/exWzTTVBWhWJnB+gzVUjKydRVT","QkQXVZAmBWWUWToBnOSuACnYtWXOXFHDMkUBRgY","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706739"
"hBlWHZomULxyibKvydGsUzIVcTVejwQsJWYDzXD","QzZIyaZnypjnvELwuyGuysrwlUYKhfMdfSRzpZE","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706740"
"'+YVXSSXbrwWcPrNWSnEeYJmmr+AlpVlRDlNE+MK","YsfRxUwyZkMMTxdbRPaXBQUVLkZUffyoXEcXftd","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706751"
"RSrAsThSRpVDCyMkLkctNfPCX+hBwECWQuVTYwu","YsfRxUwyZkMMTxdbRPaXBQUVLkZUffyoXEcXftd","01","Turnusablesung",2022-09-23T00:00:00,"J09D3013","00000000000005706752"
"QUPaQatWSWXyQXKpZcigjSlPa/SdFKZzAIPWmIF","cMXXoXSAOQlfW+NbUHXlLIUddYBZkRUUnJtlRri","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713223"
"wMJYJOCx+tcPGYRQZcTdsPxsBphHhZALKUYXITf","eZDlpqIWDbrFTPRbjItPUvvoihkuLBlMqazXRnF","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713224"
"mySUXAEBRPefWUCVPVDgfy/shZQVOZPFYjBxoVS","cDqKSriWSTxpkZEETcIpSxlWXPnSMzZbGiVQsyQ","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713225"
"QOchYoaIQRRLeGpIRbnWDd/jRprkVlqTCZOOOcE","jRUWotRcAViFJdW+yejabqxUfbkia/YbsPZVapB","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713226"
"eRTQQJywgRfRLVIhWFRejYiuBuCtTczW/DVhZXY","gxyhCWZIICZSPfcxmFXTZVWNZFUDsVyYXajtQxe","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713228"
"PTroJXQMWiRUALrszApLZWvQZQuhxgZkRwYkEWe","tIHOUwwlRtKbpRPVABUWASjp/WiBmqbyQSL/RBk","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713230"
"MYThIBvHLaflLoKPyU+wQUgTzVWZBFRTZaQSJYP","YaaVFUoQHYmOXYTiTYgSXqGhCEiAPTETdQXafhP","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713232"
"Usu+/H+xmkVkWbJzMLlUGOgWTJpVTGmSRZEyWQ+","eSOudSFcVOahsRZWZKSRRrBuFioXqnvNuQxdYzV","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713236"
"zPDUBkUEGXbaZYmXJSecumVQHTvYSWbJFYllHpO","'+WEHiawbpFWcwTXzqXSXYDBUYHGRpNEDRnOPXpW","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713237"
"UVXgRqazY+pqYxn/UUyZlZQTDQKRETORTzVrAIs","TnzUbYrQTEXbDqMKOUnKaD+SGHNYiHeFKRVH+Uc","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713238"
"mZLyWVWSQVerIRpUBsUDSiXWPRysHotIAujXyGz","XTzepv+wUSPfdHjU/ZSuOncghdKoBWHqwuYyqDh","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713239"
"VSALXKWFSnsyCpvjrILNW+lXdPQjpHBOXsYW/vn","QVxXWu+ZYQdRKYvGWiVVudpicdEecTFWDWGkOAB","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713241"
"DndpadARdUVjyQXTWIHXFhXDXTZwxYNxuNXCvWG","SPniq/pX+SZGSXPdsljqTRxURpyJbvySDHibdmW","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713242"
"UVHXakZt+/iLxXNt/+e/XsgWTSyYYWrVd/wPYSV","'+WpvlxLDWZJsfxkVaytjVIvFTRScBOkDdISRDjO","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713248"
"M+zquhg+sicYrYVYsmVIIAXpTINbfRSSy/PEgHY","SETeUQkPVURoyVxyQryrQ/amhLIMvGUGHKRHtfZ","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713251"
"QpuAT/TSRYpuTIsXYkRaFZUpBttTaXAThjeQUzA","/ssULvmrHHrRFqPqhbVHWeAjyWYlHjHUcQo/PoE","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713254"
"SXciVfWwxcBSnAmNMQrQMTcMMKyFRqhFzZaSdmf","hlTtIwwZTqzVWPuXj/DzjLnkhHxSgyETXvd/ZZX","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713255"
"hOjXieIlfTjGPktQDHBJQSZXycptBUWUqZFNuLx","ELjEsEiQJ+KGPtdl+iFGRjUVmbnNWcDEgTs+Z+u","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713259"
"AVvpnZCA/DrkotGfGIYxTuIWiHrUTDGdpSYllBV","ZQDjjWBPSuUWB/iidJXOSHkZBWXjFuwsjgGkQCh","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713267"
"EHUXeFRrdUcicaELSWSqxRJvRnOEbvVRaRfCMg+","hEGY/iXGHVISMrqzdULABnixbZZYaTroylcbIGv","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713268"
"LxYgIifDGOXlOLsztATwPcRRVFRrqpHdRzTLSPg","vIIVJNhBVVEajpQVzowxCEGKZHrScHRYT/yCbDI","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713270"
"RuiXToPedDVEVQxvUTwlKRtVWiiRmyoCzZDgVLB","SvTBNcZfDWQZXIgaVDMzCojWZozWHbYdbtncwAe","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713274"
"YxYaOidTURMqhhsbRsjGUVyYOjenXqqamerJYVJ","soQLODuQwSWTBdQErZoHZRvePqEaUS/OnYipNGX","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713276"
"IjiPsGKRtpYEulYsezbCun+wzEX/UHfTmoWlGxX","MwXeYTkSlSJrhOgTRfGMXWfxG/YfCJjaWbYFuTv","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713278"
"DkETHS/CYbyukEaNWXXFhtSbQqUVZsobTEnVeYn","DQdRgbySmvGKPlxR/kwbhZsOXpiisJXrUgaWjAc","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713279"
"zlghER+RUUTVQBGkJYuWmPcRUZT+HeIHPJsTSlw","SxAaZcZfgDTnLtXmeIWZHTEUfAbChGWWrbznHuz","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713283"
"zapgvpmjYescKsPWwSkMfnTzgrTgJBylHDSDRYl","WgZdSGkXZgTPpfVqlsDFzLQRzczjRqJDlpFeYHq","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713284"
"OCjhVMAWqJJfHjS/XO+gcLRsW/XVVeusfPRZGMR","vfBCaKUbtlMIVoUywfnURVVNXHQOYOP+KVHSFQO","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713285"
"uXqgKrtZyRleA+DdEWTsdKYTOLj+aADaQcXXQ/m","WXZpkaee+eSDQGeQesMjzpUqYMWTwmc/rvTnYxa","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713286"
"MYuIGQCYX+VqswLwi+GpbZZTVnX+VajbRU+TiDs","zdKzbQUuDQYZviC/VVULdnIVIPgHSswPNgnvDxA","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713287"
"zKZRBJWRwDNvNkm/bfNSQcYQVCjUfWFVKgDXNpu","unSEJgUBRPSQAT/NcnRpgfg+CKYUZEVJJcVCNFY","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713288"
"Lj+mvrJNahVSiQVBjKTVYlZkUONxMemQGcsWOEj","SrEDqyHgUTSFuATlgtPCNqgwuxUljujQvqYpifZ","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713289"
"ZdBYvmKpbcTPDbEYhhlDQnONruaGjraKDeVuqVn","SQ/nfUnQDUZihNb/+oxQsfZXSDVlCTXdRvrNW/t","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713290"
"yanYhoHJtSZ/eOS+fjRIMY+YSCSWSjnYJdzQzCZ","ciyOmgSrVrjgVCb/UzgYXVZydTuUqsGVVuZFkWn","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713291"
"QLIKtsYmkfCZTYbIbbORElTYfNpWLpTyn+YykLn","OYZujcz/ZAxWUWnNJLQmSJKck+EyGRnYiSWXyU+","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713292"
"SgsDYYHLcxCDHTkyvfEOrpU+ZBsrlrWTHsUkgVu","XXdjTIVIokVn/ZwFAERvlZJMiqnVwVehFlz/Dk+","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713293"
"mMMTLvMCciYj/DlwAXnWsBTFvhPcocVQDCbMkJU","cNIBHRquZJfuToiNUOlFii/HyxQSBUcIotWSIKN","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713294"
"VfWVFpSUBOSYOYidNbdxMC/QgxWzUnTySrcQLTn","lUZnl/zKZYyFoqNVvAgWGZeMvYfKKFECVjjVGmz","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713295"
"RpbVZQ+ELMYCDvfVyqruiIfxDAWSyWcsCWdUVlL","WlXMmSXrIRKzikZQcbmiWpUZBvg/tQfcebBTtfi","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713296"
"FofadQXiTOatkaAJvgyYUWQLOPORTGkgMQNxZTQ","KOFOTTbvh/hkUTQP///jlgYSZjxXWUepXmnZLtd","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713299"
"kZnIn/WbLneBoGeeNRMUUVLPr/hdYCmwCQG+RYL","TMiUXpqVvKcOPSnLIVGWGETQWkcJVUtOSrWkxre","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713301"
"MKLXMAhFqbRyRaYPIVy+qnUzygIYyJl+TKshLLQ","tdrWEnTPYE/SRnNbIzVdio+yfWrXIOuYTlYpsd+","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713302"
"ZrnQZSvYWMWFWXB+IbZAZCCziRZzpZqDZ/fBTfz","VRRYaXIsZeSqAaOQPvOuMczRXxiAMcFGLWouTnp","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713304"
"SzVZTQdNdlLDZFadWZVWXxYskSKgWzZyMwQWJHF","lNeQKRJtYis+mxdnTymSSIEawBHTaYMUZhRljXy","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713305"
"b+ElFOnvKYItUmWGEQg+acZpCtXSrTG//ZScZTT","CWOLbXF+tZXHTwWQnUmSPURBiATg+ENlxXgBZDp","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713306"
"SX/BdcXdGKnDVJJ+QYovSwKJLlARYENaSZGSMVX","aSTfsWEzXYSWPn+LzzibYbeaP/OdAPoqRHBWUhh","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713308"
"ENTiMhSbVtg/XUcxEuqwTlDPWqFLcgQnvYUPkYb","AvJIsaZhCEfWQERCIQ+TQDZiYRDWTqQRLcgpRRr","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713311"
"JyYKuBowlQJxyVZbfImlKePmiXSCXRDWUWsj+uW","WWULBXWN+STVEYEVTvwK+akQ+GZjCMkTZxMQOFq","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713313"
"SLRNkSYBnVHPJpmEFK//tt+KEaThcJbuTVRUSMK","ZisvSFNRJmYFRsXO+GBiAKsXKyJUDfNXdxaCkSJ","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713314"
"RDQnZWYDhPuJtXwYcykpVsWOnkHlEHXROEXBCBL","diQDsQSSnTTMGfYUMseBTTJWQVIaeATRzZkDnry","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713315"
"QjcNirsLNNuHfsNnLWEOgwXRHfQQ+svcTEowTgO","VyOXSPyVIShZyTBQoVWUuClENfEEvI+rzTfUSgY","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713317"
"RVeNVMzJzvKNzqXuN/WuWtqXOnwForSNsCNRSzs","rSAKBytW+Kr/XZ/yfKZMvTAiWINuvcVHAXUhSVT","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713318"
"ZhOHzyaxVZDZKPW/HJghOVkkuCUhCzTEBVeq+gh","vWYHawWdnHGRL/D/EAYfYqwFxIfiSapcR+kPuFq","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713319"
"cUwdtAoVCBEBlRVtRhzFYSvB+VVLhCAPnJUZeWW","WLDdqXnWZgYDpUrQEFlTrDUVRjYUXXDYXLbWnNO","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713321"
"PbMtWnvaW+tCJEKJSzeOXOVIKOdzWsHRT+tMbfR","YhwX/TWUftzIu+K+cYbqtyDMTicfyQnTqonvcdl","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713323"
"ln/LXSLZVqtetAZqdSVBEahUSeQTcToGWYsbMhR","gpOkEttdPqA/wgwJrEiclyWsyqIgkPrhfTmvxPQ","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713324"
"kftCkfFsBjWYMwnGQXTdUSYYyUlPTYhYJUUxzZT","uhUUVTBmzFDYaxdXNnEHQSSikUiDYTmDYSIZbdV","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713329"
"pipFBpvyUAXQnFgpVefSubDURCzdTqCYfwZKOsk","ycxJby/IAkcPxMfKPMRpUDXTSEPPrTQGGLV/eBE","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713331"
"J/JNgjCZeZrlEw/qcOfkpnaQXkRYgYcZFilVQpR","ycxJby/IAkcPxMfKPMRpUDXTSEPPrTQGGLV/eBE","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713332"
"xoxVivQ+KqRKngjSfRTmJvJYXYHYCkQDubFPU+p","xSFNxHGIYWHmixUaGXabVCbBhUZXoglZHUhEVxX","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713334"
"ijmoXZztCJqSRawygUWQaSpSambfHZYbDcSzdvV","xSFNxHGIYWHmixUaGXabVCbBhUZXoglZHUhEVxX","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713335"
"ivpTSdepcQxQyeDnUJwSiPQRfseYG/QIsrhsfWR","vXQELEe/CQRsRKUWiGwYXjzjSVaUXjbdTiQmWtN","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713336"
"SrSylWjkgFkUWpoBVeQdxb/T+hdllHWTRCVCiYL","WzgEqXXJzUlzFwVDWhkWlDGzTJUTFSUcNiIEVSZ","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713337"
"XvYuMwxsvKSWBUemxYhUJwXsIPyTtXviyBVXFTW","nIQIxQ+RMVVVqozZAIYtJjfQejjXTJIz/yVJcJi","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713338"
"ToRhnugRULYnOBUQSElbMNUXTVRSqDNFJQURXRa","FXScY+EVnyFUMRxlnUGBWzmvPwyteAg/nV+ErJj","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713339"
"BrKodXKepaJqRdTHQFTwtxmI+PbkFrGajTWRTRB","UY/ckXryDOgQUcTiyTaXCReJhFvWLUQVwZpWXWf","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713342"
"yQcxClzsurOHzQwRfMGLqfzexRe/mQNnFSPTGsV","jDWpdlRGXBTXaXDieHFOQ/oRrBrUKaWYrTrbFuW","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713344"
"HATYTQPwRsKgKwr+qjiegsSPolHWyXXKGTTZDpX","rvUpebJBdxeIYSrqPyvXQ/RTQZztayN/YHLRQUm","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713351"
"SSoGSzmhyeaUQoRdaI+JEjXWWCVVFFUDMZVqK+x","JYklGTYcSYxeueZrbgcWucnefDQXNcigdWxDHvE","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713353"
"oOBnAAdWQaXZtezWSNamYXRZqaIRCbRLfuaW/WR","JYklGTYcSYxeueZrbgcWucnefDQXNcigdWxDHvE","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713354"
"BUzQGvpGVjVp+ytMTuZw+uUJenlzjopsXRbOVYa","pbrVQYZYnVz+IGlmHzADBmxxQTS//tJWDCHKbRm","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713355"
"OZRunXgNRuUnYYEYzbUQpGSaWfzbSWtGfkUJT/u","ugSeoUrRUEAPqBRoLUDUkQGhNPMsgVWIYRcOhpP","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713358"
"pEzHjZokITcMOBQY+yWiTacDiWQoAXUDUpIVkEC","XgdWRl/PKTgKBwcMXPTLZEUxBFu+EXoOeupuJTV","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713359"
"/FIDIiNQTUeHiWZRlrlTUVXWsgSsZyPOFRRTvWv","svvERuhnrSLrfxLUzDtXsQeZimoMvITSmS/CFIl","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713360"
"RaVJCDGZCXNfoQXmiDGQImMukvljLguEQGIRSUX","RtXHUwQsLTLEotQUQmRDgXnrMWorS/MvncYBtkV","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713362"
"nLCiXDfARpGIkETKNStcohWVfDCdyv/OzOZZpvF","'+l/THIcoFUIaBbuICThm+/ylFcxHAYAkGYUIRex","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713365"
"HPYD/HwY+XTNYStEnFXSlkMULTdvAAEZaRjdaUC","GDBJeqkaRVAkjPKCTIirnyQOWUvRZfZZOUHwBqo","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713366"
"H/EAQnbSjGAFtMaZUFwYpSpSGz/K/ERQRhsYWsS","ZRsiZZWKk/CQA+vAzVEfFMQWHXLYXoZOkHTrRBb","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713368"
"BUYuYKqZZWIxSZlFZXoqrccXzIgSVWzhZzRVAxE","VWjpdQdjMyKPPFZZZQXmfxuWYPLqyW+LEUIiDSv","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713369"
"eSAalHvWjVTsiUGQqMbQbsXv/Qrpsbdiu/vCSpk","pGcdoSSzDKUFdYuefFnZBEWAXWUndApEPeEjEPl","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713380"
"IBXTADWOBwRJFVZdSYYTfAW/gsBloeYoHpSFOUY","fHUZdsvONEKbWYWDVYRiTsR/JeLfjTjIHZK/HoZ","01","Turnusablesung",2022-09-23T00:00:00,"J09D4011","00000000000005713381"
