Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"QYYaUjGqYvtgdTQvpXMmpVREcVPDZZEwFrMtjrt","MDnaZvdcoRoYzHlAIYQCXmOUGwuqWafBUxaOaEv","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","USUjY/TeHETJmstLkYGlXrWEshrwGgrQsFdGrwC","1-1:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
"QBSSxRcQKOPFTDYYHUKrjPGSwLPtRHWUjVtXSej","IhKlWUXcWZUZeq+fKWgRopxURw/+XJyPrWZFTDO","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","DXnDIHQ+LyKCZETAVYFYpxECUChrnSVuQeykQhb","1-1:1.8.2",2022-09-15T00:00:00,2022-09-26T00:00:00
"DdRnVKNprKOmWDuwGCuRUWhRWbZgfYzhLXYabAx","ZPQzHVktJeRYKZMSgFCXqmWU+RpHSziMGtKVLqr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","eQhpmMeWRyOOgUPBaqfxgQJWsZUioMPTQYAnGHS","1-0:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"bIaUmUoLleojZKDKNcMq/LWXFX/DrZKZjaZiuFs","Y/GRddXQWP+YpXlBsWdCtxWkKNETylPrhLsDDzU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","vhAuR/FMkQVVfxSJjCtFUJE+hnJPSQezTJ+RZRw","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"RDNoXwlEAd/sXMSreGYRZJlbN+JgWdRohUzzzoN","PBVZAAqsK/BznsspDPcRuohPZVtSEUMpbZSoPyI","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LF+EUjFEYhkAOQLXXrfjvklITbwTAouHMcqBmAw","1-0:1.8.2",2022-09-15T00:00:00,2022-09-27T00:00:00
"dZvocOPTlm/YXY/zOPQwV+pVUlxCt/Q+lOlQTce","'+aUgbqXYZBAFxeSmHwxdtdkboArSBHoWmrAwcnd","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QKIwPzbFZQgWv/WpUVL/lszwfd+KajvksXYvemU","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"xmJbBxZDrWVUSCftWZKgUofx+WivqOmJQYXBJQq","poVOFOtMRDCGWGNjpBESSFefNUdpaV+yxmZmyTR","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","bxipPxGHDFRSgr+wNFJyhsSGUvzeHLAzMmyDLRR","1-0:1.8.2",2022-09-15T00:00:00,2022-10-24T00:00:00
"WnzTdDQSycTQFSqXTeKqwJvQRYNpsohUke+DIIy","vUNZhCv+agXwiRuaVxuJqDmcU/AyWPajtqeSJrZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","sOdRuMVThWuuqVlXJeXcTNGlVERJXkCaHZzZfwu","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"GWWMhU/NkXjOBUIRhxWzRZSaScUlfXq/JhVdNEr","UvUgAmLVngbMYRCmUoXSmdRyhqWsXqzuYHxKtSZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","TxxUVDNKFv/RQeQk+PRqONXDVUZD/sWEMktLiJA","1-0:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"gUgnnTEdzxzeLLobfvKwbLu/EBXkRBZDVXDiTIY","xot+cV/tRcliKiNuqsMbzulWUijteKUgRysujre","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VBGptVzTEIFgaaUNhSuDjwj/EklfZqCKWMDAZ+P","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"UxmjQSbkbUczUIVmUCNTbESXkLWYXpaumldq/jK","irfpXiiVvJu/kxUyyOshXedYQurajDpGVZZUGtW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UUibzryAZGTWdXRJUKcGvdUpWQECqcEqZHYwWDG","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"voQTxdYIirQwmR+KnFfjJWlRDRnrBSwZoftGVfK","BmtPjgu/ZANvT+NVDtYYWuWZKyRDKKcfVrCeXSR","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","OXTRNoUIGMGkONvpODRiItUpfUvJXvEARIlTWit","1-1:1.8.1",2022-09-15T00:00:00,2023-01-03T00:00:00
"ZDZIBKRWJRPgYmjsYPYPSlvq+udxaXkhXHZZvjE","SUKdWRlmIZLQPApNFTywkfcwQhyUXTrwPJHhTlY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SzNTxjgsdwGFWoWWVzJTXykwSRqAgN/ODzQLVFM","1-0:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"VFtfUSN+zBRBTdU+LofZFbYtV+FucjP+HUMUZ/w","IVPfXUfXuUcFAVcrmCNXWLJUBkHtnQXtwzNukQJ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","EorWmLmskrUcOnqVWvriJrKuVQtkvuTlEQasUBL","1-0:1.8.0",2022-09-15T00:00:00,2022-09-28T00:00:00
"/dvvwknyXHvpHzAjKuVPodNSZyaZcubhQuvXiFO","DQRgTe+VkZrhzh+iwEilZLWIDoEV+L/ZhJPBREO","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","rZtTQaueEjjyqyVhGevnSzQGZKUYmDuJUW/pUTy","1-0:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"TESBLv/jFB/ZVjQdcYEWeA/YZTaXKZZHpoNZvXw","YSZPkXRcAKwITuikqT+wLCYPWSUMFaQjZAoNgpc","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","'+TmMqiGwaypBMZXfWxMcFYTdYEUxeLEGYXkCFED","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"aTrkSSRucZZLARWQy/RCdTjaIlziVlRRHMUUbTi","lSljVvJQpSImFjuXWHkaQBqDRjowBxyhzztSiqV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","dQJaebYbBYFKeXcmaJfqYnHIsaAPpnRWGyEwOsU","1-1:1.8.0",2022-09-15T00:00:00,2022-10-04T00:00:00
"bySiDPxbDqMjHBFlnHWxOKOiXWIApeLD/YXfyUW","fAOSBVhNGJrzYEuXKMbZQfCSvqfiZYWGYjbbcLr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","pXuAgKQjZHLSUHdVKwYVMdtCxgZvTqZaHLRpQsZ","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"yFnFRIVM+HSXedIpaU/OiVsiRUrOrQyQKVkOUQX","dPu+nVWDvSTC/VHbgTFyuXUUUpQCzSXpDDJJtkL","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","wVIYslPEzhJRuaBOQGIshVRJxTSXWYWaVXTSYsf","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"TqpTCxWgTJWMaA/VqOjCfTTovqCLnAjNsktLvZH","WDQEYSsevRmXUk+xHQbYduSpQWyUwy/HcJ+qa+r","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","goBdDQ+ZQOIZQnqMGbCDXQyXYdo+ZYVUFx/WkpO","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"EmMgc/DNVZYVxgewFEIRSuyEDbtSTaTgsMxrSZf","oZnr+RbtUMt+ADNqXhvhoxmVfUUlnMqUVmsZD/Q","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ItJFoqfxAAzVGWVPb+t/PdnRCngwRnoblFUhVQK","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"ZsziRgTnoRUFjwyaSpaTYH/CuUHpPTVokXCbPIy","nQISPWRuWKLt+xKFzPAUcIUaSmWX+HH+irQ/SZz","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","gfUTAZiGucVNgUnaXVMasfWIKQzQ+MWUCSQbUai","1-0:1.8.0",2022-09-15T00:00:00,2022-10-14T00:00:00
"xNwtYVIFSZypQCQVZQczVTQZMYSCBVtJXSzTDvH","SwWaximoucTZzRXTUwdguwSS/RASW/DjyLNKe/U","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","krEUJFxbZBQQiXLB+YrLwPozNcTROLhaMBTRkMb","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"aJkYMQlMRxujBDpSTWPDvDDXqFTdNQYtSPLoiWU","eWJcvVKEocVWokbtAZkGLMzrMhWZTXZcKJXSAWN","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","IKKuhbUHMcVCUgFLVGsXUHR+ibYtqsYXFXpYSLr","1-1:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"oWxPlpMBcijbSQz/gHRZehFhoiBdaITtrcsIxNI","UzxhIyXmAc+V/FExmazURTnRvVRWyTkvvxZGTuZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","yJXMjX+fVERgbLyabeZvVRTGYHmUwyVz/eCErFV","1-0:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"SAUUavtwuskqRQwWTmhTXkVxuPeaVOzUVeSTLEY","ERXMwZBXXAEpNeBOSVftUfQOFUn+sZzJAUOAQbR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","CyiSpFBSEIEYERjZ+ZiwXElTQJomYzjdAc+behN","1-0:1.8.0",2022-09-15T00:00:00,2022-09-28T00:00:00
"VSEFYEqZMGPfZVIlVSYofrzVvqeprcXPUZdEBUM","ZSYXYWwVSE/RkVAESGTFdXweFXVOinTyZqdRVbk","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","DVSHAR/mUUJbdawGZUMeSaKukhditRpgLSlZxUc","1-0:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"aZoZagXbhQgWSHImdQGWmJWUxBZXQFksRTdrkrE","pcTgbVSKksZPyheAmalzTIYKKRhxEtNXvBUkLwT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","jExDOj+evWrRmMnwrXmfmSedXVHUnkITabCuXyR","1-0:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"CSiEEsCSNFQZSOTdhSRkQXqwzPUJOjoazRIbWym","TUPYWMuDdVJJOzBygjqglGbicbgAPIWdBFeFUIZ","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","JUmUhlCxxaQeRvkdFuLCA+OI+dhZagTDOJYtVjr","1-1:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"j+NCDPCZKHxqxDRJUZ+ptVWJTFD+YvmaZwadtqF","KSDqOcVUOn/nwSdSBIYdabCIldewVMuDzkVrYUE","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","crTdZUWrpanQttrdoQfQdkRcYlRYSjRTROZ/Cfe","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"qOHqdEzXQrHRdYWVlYbTcfsEZZFbYTwSlZDsHPE","IGAcXx+SZBSzfRHDaAZFDmhRmGWe//WTJJihKjS","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","iyZpwTGQTZKTLOrPrTIgQXy+AIaBDXqYIYIMfdl","1-1:1.8.0",2022-09-15T00:00:00,2023-04-28T00:00:00
"ZJUljRYmaTkeLifrPWMaTtPJeRRXvKkWUZVWMUW","sdWwxgc/SxYFQsYhqYOXJQY+XbFbaTPBkEJQsYh","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","jhVvvPFmtVpMaeQQfVuSBTRuhYOVbGwnUWiRKlK","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"zDRLzjAUKhQShZmqRaiol/XjSTOjexyJznsrkiP","/t+ockVjZyAYGbqnTDUwXrmrlCQVdEX/TiOQvNZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","fWZBVBgZuljmSTuw/r+VqKXvZtVUTNvlaXJjwcJ","1-0:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"aWhCYYuSLjTWUSiRXDdSRmdAldSgLcFwtJBRVYE","YyOtNOXdR/OAZXYHHYCVVoFboJGDqpbNlbcghCm","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UpvIZttTrnFdrhYxFQOgXsCkOgilEQmqbJKjIUC","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"jRxYvOrkEEs+UlKWeXGYVPcalZyLaSQZRAQYpRT","jaR/lDRZD+c/aKJmslmQhjuDrircv/YvRiSrZ/n","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","LrAzgVZ/ntiOKVNhaWsVKOZYnqyObZWLyTcgZFX","1-0:1.8.0",2022-09-15T00:00:00,2022-09-28T00:00:00
"WdYWZRRYKacZDzspQcPAXpmFFDpRDYzWddqwCcr","dm/TjjD/UVIqBapcYUTZaSD+BjPtRTqNY/QunTN","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","RxrLFhJVpv/eIpLDNEqZTNxpQV+pSuYysxiZFev","1-1:1.8.0",2022-09-15T00:00:00,2023-07-14T00:00:00
"moxlcagaDFeSFCEabSKvItKuMRSJMmhULpaWLin","nFywWeGyN+CeUBigJTROajTPZuYKZbtKVJQQrXi","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","lUmhbUBmeRKE+wYQyGRzdDyrTANyHJYWecLUySU","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"HatwYpnqkqlmIWTAOTBPQpkFPLAzYUdQRrvgOOD","VPVVZLsRGUHIBTdTdiWZtVfTWTXWQwcvXLXWFcQ","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","PhgcDHOYEhhU+WFZmlZmJmTyXVqrqEWvQWbmafJ","1-1:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"aVaYZiEpgVhaQxBjuVvh+TgMdRWEoKqSzbSCIPm","vvgUniUW/Yf+CVkXXpbZrRIVQRhtwBFTUXY/Hkc","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WYCGbPWTHCUAVWOTgTEMzUZJH+gbUtutF+TXTlb","1-1:1.8.1",2022-09-15T00:00:00,2022-10-17T00:00:00
"xjv/hXyTJQvYXELhaufWRnpGkHPGRbhumOdidlQ","JPrnvRQNfTDAQqgGZrCVOqoMwktfXDFSeDlZKYt","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","nOmiNxYMRQqDsgWUU+ABlUQjgWUaEaSVSC/RFkB","1-1:1.8.0",2022-09-15T00:00:00,2022-10-14T00:00:00
"mzUxlMO/tXmxsPwJNXjPmywObVqQY+aWZKQBvXh","ueScXuSodWTXpfAyCvW/hOXZVlqHUjTSYZJTm+n","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","dRldODhBunRRZRjcgDhFCNDOYuUAYAgbV+xNMdY","1-0:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"rYNFzdlZyfWmRXDXIz+fRZSfQBgmLFyVTVZXjba","OPHXblmKKWESdIAnYUjMTUysNDSbseLE+nhXadN","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","IjIZrbmVmlRQTaiEdXEM+xXSYYXMMVqYaWVwa+K","1-0:1.8.0",2022-09-15T00:00:00,2022-10-14T00:00:00
"QtKKQqTempSXQSmTGxhOpVKWXVYXoGzSufzSAjO","EXaTgPNUoPWZdCVldQIUYkaQgbtKPJtCyMXVwJx","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZToZOaOcHHTAmHGRe/EiimWYcoFHMWdoQJr/egj","1-0:1.8.1",2022-09-15T00:00:00,2022-09-29T00:00:00
"XdpiDZDCSXrrHYgccLIRTKQzFtIZDYFRzFOXUSg","QXUISzXZBQtdKRgWIAGnSOyPfWSRxDXuBWzfVXN","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","WUnWTJOeYlGV/RNBeQikgRZtTCXGhqzxhcoSDEv","1-1:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"JXRrJsTUpWZJYlKBsnpXtFMXaEqnGSa+punvaHr","Q+f/SzejsiLtORKTxeFBafM+RoLyhjXHe+SavUP","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","VRCvgzDdWCxUKZwaVUYfjMWzGFJvQEVAJWWMzA/","1-1:1.8.0",2022-09-15T00:00:00,2022-10-14T00:00:00
"QnXdDSZSlrUVDQXxwzXxZQjQlLfylkIUeoxcHGR","aZZVSYPTMUjedCRkkSnZK/WXbxAWNJwKWIPMBFz","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","QyoXLqYKXUvXNUQStCFBRrKdugyuvWZaSSxiCiT","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"TFEXgIlEZRMdvVlYxBPITbWIxvUZXwIYQlrVYlU","ATYRLXSRgZgJrtqKohxZU+uEnDgbYsbYxnXmCxR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","/ZvPWjJKpZxUYXaYQYkYEtTbXdTWUMj+jqXfHys","1-0:1.8.1",2022-09-15T00:00:00,2022-09-29T00:00:00
"pZ+ZVIESvHmMMYHYCjvqyWNCTxcQ/odtJNLhVpF","fBrFTUrKrzfxqpylSgDQSHjeUQCOggzXXTXLRDV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","QTZqJ/wxFbzOWRyeEvYkmKMV/PyFKR/iyfOWA/Q","1-1:1.8.0",2022-09-15T00:00:00,2022-09-28T00:00:00
"SPXqEOaAFVHRAorTObXDnwXk+cEUUjRf+efNcgq","FsXSCYLAWFtIDrXTVMcVZT/NLkzUCbbYlOaRUSO","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","YYdNFQ/EGEVWidyrRjQlcYNUFfplSyGRYXNXHyL","1-1:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"itpSdbQuZsMCggbWvpI+vzFTORqDoqwvjcZWgVc","AtjVYRTtbdrgSYkjFZZSvxPjFXVUuZNqkzgM/jt","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","AgrJYCUlyyBZQuaXDbKMMnUjkuFd/jBRjgCxtvO","1-1:1.8.0",2022-09-15T00:00:00,2022-10-19T00:00:00
"VLiSKXHtwUEERFphkPWbxYaTYSQLHIdGISVE/FJ","bPSHMTPXbzGrTipSTUTWWvwVwa+VifYmRothLob","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","/nRXrDQaUhYfGa+cOdeRePSKURnZoRSEWmgyUOW","1-1:1.8.0",2022-09-15T00:00:00,2022-09-28T00:00:00
"SrIlTVCdSAjpYWAtmlFqgJNLjauYxe/IEbIWAvz","JQvYOWgmTlvFWztHSCphXTxZmTQuHWTyh+cWWTu","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","cdlOsZ+zZfAS/xkQSBJQYmXGAFMfyVaYUuKrQuY","1-0:1.8.1",2022-09-15T00:00:00,2022-09-29T00:00:00
"jYLlQfdUjnWxJYRqFRimzRBKkCovQRsOSTYceSv","UXWZRIVSxfdnRvQfzgeegQzClMZdBwDBpRUPQhR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","TJiUgllMPS+rBkFn/DllFLjTbJRbdjvrRZXWdcS","1-1:1.8.0",2022-09-15T00:00:00,2022-10-14T00:00:00
"LLTtYsUoxXAVCvvyiaGfMVQCuTPUpogOFVjIZSi","Sg+PKQjUIS+XSSdcFuyElXvXLbf/rZWMZgiJMYQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","TYwUkSxMASWZTkZxgZhIVtYDVMBUiTrYEiHPBJC","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"yWF/xZJycZQyDahrGJ/YTetxtjMjnaxmkYXs/+a","QBtUUuMWQjjlTjuKzrTtIGSnXkUpSTUDgUYKZsY","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XYTCdrfvSZkGpRKHhTajdRUDYBlThcmYNbnWRkP","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"cPaQWkwHpVeofUiCWECZVefTIVtdQbzPnfwBuQp","ihUZjUzfXzbXtESVcRboXZZfWyTitTYgZCWVWtZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","zlqRWMYlzaIrSzIaQNKT+oGsuoCaTfhvG/ZJpWS","1-1:1.8.0",2022-09-15T00:00:00,2022-09-28T00:00:00
"U+FXwXzBiYoiWKLYis/QZpOCpQpwEvQZnkkBHsG","CZZeyUMFRNuoCrZDTnUkXAQQzsOAopUEsJhUxks","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VyNA+HEDTohSBBP/Skh/YwZwWlUURqoTbJwTrOj","1-0:1.8.0",2022-09-15T00:00:00,2022-09-28T00:00:00
"TUQVzScWmuo/cTQZ/qMdNTGMRAmedYWLkVFuYys","LQKPMzUCdZUfGIytKZeSW/qNPXAlQeAtMBEgSsX","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RFQbAFsAYvaMSTEURSgLSKimEvqhHXIGWSAqWNR","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"QbRUSxO+yROS/YYUSLDLoVabBBwbTGSwVpuQIYn","XswHSmwteAVmaQKkRbRipfWYt/sufrfitdjeIIZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","dYKTRMiIMtXSkDMzTmQYskYAqMEgXXLYRLrBPYS","1-0:1.8.0",2022-09-15T00:00:00,2022-10-14T00:00:00
"IqWrMChuGXWDXmEMIHtKotfokhYzgSJoYviaTtk","WVsipnWRQnLFZNySsZnYxNOSzKLruYdrYnCsExX","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ngxIXdVIUXTFsUzgWBVWFDS/EvUTLLPTIBgCjrZ","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"heKVGZhWtbWwcnKahbUiSrvAqSG+oDOOYInCJKq","nAVIybBbXbnaCbRZnMyFaURnOTzGzDWcKROP+Ry","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SMUbaRiRKwZgAOTizBVTbhgWUXdLITHOesMAmfJ","1-1:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
"SwXTrccZzkE+uLbMPCyXklJQofkoTkwFMJEjCA+","SZSz/wjOZNVJHvDbcjdWDTuTJGNPQwMGVm/Xwdt","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","VyrXhErOVykvMqDhRvTxsDK/VYtwAqYmDxRcLNB","1-1:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"kiGFCWYDZuJkuviTzsqjLxcJQsefOULfWiVWTrp","pLGmHS/qCEfSUdtsXYVbFWUeQnfk+Pu+YPF/tzO","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","JfYlLQTiVuGhsSFUFXWXQDjIQTw+YWVfRTAcRmt","1-1:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"UFlXXR+baTFHGnmPFXqDTvzUrSztyFUdZRWcsBz","WBBQWPFjZEuhepY+pmofmXYgwMwZVWBzAVaYyda","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","RpPfMSByXYKZRTghUQWLnASHxqUAvVpjQZQZPTy","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"RJCIifQGDVllgObKrpcmjwCxkQESIGpY+fqnHTt","RaZIUVtjXf+gJWUXtUXxfGbTZYLIRgSGyhcKcTE","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","'+TRZoYWczTUoIBaruDTkZZ/EccPOTRdaIXG+XRI","1-1:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"ZJjbDXflcYejpToJiWZnQTOU+KSRvKSjGKZfDUE","ZISMIluhvTWWxPBVNi/cMS+dzTuFnrVDyTVHrRB","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","GdkYlqCrNtJYOFLohsBUMsUASm/cS/HMeZuuWPa","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"PCQzBqViwJjxUTaWQdpShgPeUFUTuaSWprSSWaU","SSJrIWyWUVkxlWTwUUv/NFxpQqGxMHtuIDAwLbd","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","hTwTrSSNRDWZasZGKmQDg+rpcUSZUhWjSldLiYN","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"NmgWWA/mIwepzfhZZRjaOfyRzfWISUwWRrxLWVf","vXUAfgwfVXQQawUtGWXaVweHRALpFOuXu+LEuRn","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","sZSYSyyQzlFzWCQSleRqYyDTHozjwBRVcEKZWPP","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"sTqaWknyoKXxIejSWZoklRzVKYMohwxTGdLYDNY","WjVkEhtXwuROoLQYZPeYujkVpinoDVVYgT/ZuLF","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","mXTDyWWlSIXhzgfbdyxt+zNVHYUmlTSvpXKFfXF","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"ikYqGuaAISsNvcoGNlOlynWPkUOOqfGZsx+kQCS","dDUebTwoyPIgMQgVZyuqYPBGrbGUXB/gBT/lGMS","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","QsQYwryMXAoZbvoRaejJiuRoRGCPmNjbWcEIYsP","1-1:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"WpmgOXqQHvKTZZtpq+MSWfbXsQOVRQyUonRbXTz","hWMTxPdvTk/rkrrlUqdHfuiylOSS+TPHeJBXpBa","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","jFjvQQdYQNXGVyVztjWYJE/UIoWJZJvQlQBSlcU","1-1:1.8.0",2022-09-15T00:00:00,2022-09-27T00:00:00
"U/fYIpYYuJbYuHxGMxhnWU+BWlPdNTzSccXaNV+","BNYWFWY+iLgdDVRYsAOqG/za/YVSrOm/+LTbVUS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XZBCmYBguEwkFYXDmSXlEAVaQmCoEiwMIonEPPf","1-1:1.8.0",2022-09-15T00:00:00,2022-10-14T00:00:00
"/PYFPTaRqSelmZTTKSzrRgA/GVghzGZ/mUFWXgQ","PMpwfDXQokLHcQiEYteHVuFVqkRTTHeiLWXUSY+","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ywSaQHGTeXbYWKlvbYZJFeUDMSPwvLwVnEPXY/X","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"MIhaitJgTUh+gGhXvoNuoZYdWoLQV/XW/cPUmNA","oGeThYCpZZVwERfczWBqjoBPbQBTLJGSSXWWMTy","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","EXNcweYBZRpXP+aDTPhgKbqlkPbZFN/vukntaUi","1-0:1.8.0",2022-09-15T00:00:00,2022-09-28T00:00:00
"AndO/GbxZgXlMdxtsNjZhwMWAnxtRU/ylApEQiU","eFaoWVhDlbsOlRk/nSVAHNtgiXMLcndPAXVLdUN","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","tMSjySRUCQSmdhpVSmTDiBvFTZuhQfRBcyeEhJn","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
