Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"ATY+QUffRkAEYEl+YcWAxrRUeXZARSQEfWy+ZDd","Dj/G/DLSoLEBfYZgTcMlmA+MTgMub+WVPOGEiuS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","oKchGlAbAXwMtPXRRlVXRatzfUqZseSRQeyiHmS","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"zvEAdIxJNZteknkeFcpkNgcUREoKeJCPXQMQU/r","ZgwjXmmFSIcNWTzWUcZfADiBvzPHqMBQhkRUVRa","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","XZtkOS/MQCxoIGitKoik/ZxPZnigTXQVQsfcGSn","1-0:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"frlZwWygUQlVKAPtZDMAZ+WnlhVQmrgcXBvHTMu","cAfVXMECXrWGizAHZRKYVXsFWvtWCVjsTClDtBW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","'+QhhiQyRHILDPZMrnXNBgx/UvV/ovkFsnSHPWgq","1-1:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"caQDSVAx/CTVnZMiZznEEjTITNTTTwShSlHFkbL","KFPjSZYiM+jWYvXhKTPyUVwrUeSDIUVBxVInDYl","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","hU/YXzzyzpvxdYBTOztzwHdZFUARroWEyfvrTTC","1-1:1.8.0",2022-09-09T00:00:00,2022-09-27T00:00:00
"CYNJLYxylEubuSHaTAmmyeTxHAEgGVbXnaJQYWa","hRsQcVEXKhuHqRZkQSOFfHyrnZEPGUthLOvXy/+","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","dKdxlvLTnOhnVXMEWVOTUfZit/ZAbUsvCYPZpxI","1-1:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"GZIVGVSAWAxXAP+vZRfaMLCtmrVBHTOYVQclhAc","hkkVFQFebQDulKkaUtLWdWJKTPQbHKtuUYBaFZI","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SZZI+BCHFlYiAVVMZHlIoEhZZPCTfYAUUFDTtaF","1-1:1.8.0",2022-09-09T00:00:00,2022-09-26T00:00:00
"uQZSRvSKZcJQKCEwGJJfYWzvptDpYm/XsAiYw+L","tUkINIWketTgHxWtFJQPNuFWDiEPjASTHUXWNW/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","BRdPlTjwV+bGijMslzVRfv/nHRfKYOHXcTTv/YV","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"GEZVLgq+O+jcuUuZCrMwNIExMByDbNZoUwiUCsD","VZFuOYzzETatUKffeXi/U+/TCXcRjSawXZCwqjN","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","MhfMQUbtvyAqZ+dlgtVYYdBfiDbGujLlsyPfsGe","1-1:1.8.1",2022-09-09T00:00:00,2022-09-21T00:00:00
"sRlqWYCTGbVVNakZusUvfXNBgqnlDECHEYZSDrm","BYKzIjjT+hr+RZoXukHoNDZdgKcvFTHkYQUIsDj","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","cZAXSvwslWxlqzTziMHFKllCZGWqCMK+xKYIEyg","1-0:1.8.0",2022-09-09T00:00:00,2022-09-15T00:00:00
"fpiZYX+UUsUJmFoWNUyDRyFVVbFFW+Aq/NWyGYe","VITesMiXjoTCVXBJVaSrjVdTfrrZzUiObTfzXGj","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","Z/oYpTfiBInXZNaaYAnMRCzSRba+eGvUckWXYyZ","1-1:1.8.1",2022-09-09T00:00:00,2022-09-15T00:00:00
"OvWLD/QTjGS/XldzhvUQuWMkTWRlaXUxddqMNUF","TKtXdTWUDWdUcVjSgKPYFWTfWmgLABE+BAiwRPC","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ULMoZxeRexETEVmiLJnAELoqeDRZFSumPOjarei","1-1:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"izSNa+ZbfXYlrk+UHutdaNXQSDRSyQOeqVfAsYh","kIyImwUd+HBIjGIfAi/FghaoGxgonywX+YUaJUZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","Nuw+MTjPYhtUJQDqTOrVBaHavWXmKqQEzPTUOXR","1-0:1.8.1",2022-09-09T00:00:00,2022-09-14T00:00:00
"wBrVlUKZHulMZPxbWjZz+ipJaDxRoiEa+RN/QOx","kIyImwUd+HBIjGIfAi/FghaoGxgonywX+YUaJUZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","GMtFHgpGTVHtjRIWHSQG+ZwAojyhi+LRXtmQSff","1-0:1.8.2",2022-09-09T00:00:00,2022-09-14T00:00:00
"zRfRbKTtvYRHXONYd/AmwpVSMrfhVscYWCRdBdT","FNYMnUcgALKRsgUXWMSfUnvZqwAcYtbuhDgczoK","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RiRToqshWfkDdGtaorqnXdxIjlIhokgCkOWveQS","1-0:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"ZPhwRmLZUwXssgKPITDzemLhQTfHdjp/QoXMhIY","UrTuJyOhoxQSfXAJFygWxlztObaSrw/VNTMzVKy","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","zzxAS+dIkQWYpPTNbqvtVrkMkEPCCTuifRHQHPt","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"/TeCTxZMjEMEPTrTCejjVhgMjSIYhJS+voFTtVX","UpUvWFGisYCuJDeHpO/VmhvJWAKoEVfdRGtvhWa","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","NZvKKrYFNRVjTWTMQHZXVoWYSAMCqwSwVYwnTXS","1-0:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"fXeHSYhZTkJknBURRQAjLZWntXLEJSvsEROFDSY","SOSmrFhRbHYfeelOEdkSymKCotFIRdtKNkWVqQW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ywRJLDGlWuSmPeXmIO/mZUhZDndADTWvZssbzHa","1-1:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"EYBlKsWWiRoenoTgovQyx++bntRXFbACWFwQjXT","gOqRRHhFkOWjXQ+oeAoZNj/hsRXtEgJoWKbckve","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","snWCDRacTSHVWUXLhVXnAQyRWoFYDVTiPXSxTqW","1-1:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"bbxRRyy+QjcL+zWRjuTmTWUTgYxWPyUxYuehYWZ","VStbCSaZ+gxw+dWajLwSVZKSbeUtZdqYkuuKiRp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","tFNIOlENyYfTjhgWOhwHvQDWbeGSUAeyZMwgmWr","1-0:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"iZYtlPSPWWCHXUxSyKkPb/GNQkkKXFXBGJJSqBo","mqURNovSzNuhLKQRvMoEeZEpYUAcNAkyPjNtSTp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","JY/Y/FcWDsGWHMvSHsVRhmHVSpibmKiCXgLKHNN","1-0:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"IxeqXaoehudwRaqRemQSLYMGaTXYezNLCjZzkRk","gUQmUGInEMaUMbdUYT+istAseiPHScwKJRFzWPb","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","'+G/WyRbSdNolkYXOXNPgQRHR+vxOCXdFYwTqcWz","1-1:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"RTSd/tJSEYdEauRTspUmnZQsWCRgkDFRCHzoG/V","BVLQBxQcfqLQuJhmBpdymtPekZATbieQYRxTZvZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","'+ZYyowWTOUycjMlAZS+DnLYSKTCxJPTzGqHkWTC","1-0:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"gCS/iboVbTXQsTdkXPEGW/vuvSNzdihRLSOiQuY","BHRKeUUTSmYdyxUqCM+azStBTHNKfuCJOtFCMMt","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","yZzdQvQTzXQSQ+dEWioKiwStMeYleMi/zAVWhvQ","1-0:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"tXTLUYNqWQSSvITPeluZzYnHSMUSTVTtmRWMPGS","whYHB+VILf/VDVsuKBu/auTpyYZYvbpIkWlbjb/","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","PjMRzqoYVdqbUsZLAQituUUDVyQBNXLrXMqU+VG","1-0:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"jhTTSWSRwUhSZluxRSvQeY/TtPGywTqZwSBrUYT","gFDZk//FtnDBDzByVAYwDC+kfYgXZWhjhRsuMph","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XKSbyoVnUovbTThfmUXAXYqWYuDGdQRJnAogVwO","1-1:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"myYPOVTNKPgLpWdbhVvTjI+tSANrQEFH+ahxwKP","WwMacWPJruQuKfTQIcVVIZZjfTQvarpbCF+JUSt","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","AkaFZvaRGhKH/NmWRWidXPe/EEaOtEVOosSk/zR","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"ICouUWzKyZUafUSZQAJEvAHQNlyNVSUAIPOdIR+","xUCoTlxfYD+bTyBVHUSLXCTZVVdMWvxSSCiqSBL","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","'+RSXZPVClWGSQKFPVkTRYPfPTrRUmYjsHgQwTqG","1-0:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"UPdFKrbM+aWhBkdIlKakUUAWiUhmevVoiXRLLRT","TTTVXrYxQcdvkSrQdZTRhiQTUJPXSLWVzbKZWCe","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","B+gIwGvSPPvuFExZiRaZZRPyKEMFHZNyx/wnAgW","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"zIYmdaIdDFQeRvReNXWTncYMkenKqmOZTMNM+SV","sTiCzxyoFGmlwPcqXfWkXeyhVzkDrYVZU/AGaJT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","pfWGTdrj+gaEqXQIY+VONdnjBzBwSXQeHpsXtCg","1-1:1.8.0",2022-09-09T00:00:00,2022-09-26T00:00:00
"uTQhMPYlUBjZYzvEfTkJQo+ZKJOxVN/JsVMTYGg","kOfJceL/FDGychgBLVKwXdOULtTXv/JoWNGT+SZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","PaOTWwRKIn/gULNkF+ubpWZrIQTtNCiUQMYiZSg","1-0:1.8.0",2022-09-09T00:00:00,2022-09-28T00:00:00
"HnZabfVjLQvVWzGNPDjacnX/VTyQHnsSVUDTXXZ","XXgrBixnT/TkjumpXYoxtiYkVnBDLTWWdcHvMKu","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UXbcdTajLPWRlFsM/xZvhjZEzVjXKZfZeoiGMlk","1-1:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"nWGRcBw+IYfTmVIXBVQeZRdSqWXfVlV/mqPPZWo","p/ISCNvWSeyUVVTSbeTqprXyiN+FZcWGFjuxTSV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XtDIZXWcJqYP+/Af+ZKxQXTBYeXEWytIzRtwlgy","1-0:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"sJySAMmaIxUXYRJJQyAFDGvcUZUySYuHtnTZciJ","yRdVVCQPTwjRYzCuFuQSevIUBjbmRSXNUXQMSrU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","RsnlinMpxjtVYwOffFIShCZOViYMsVQh/YQEzdu","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"XzJtfUJEZOzoBXt/UWsVTTSXmUfZPuUUTkUoqWn","WwimvtYSLzTiZNvOcZmNIRHBZuWMFmIYJQJGUXa","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","mYEYEswVsYXG/TKwYXkTMUIpVPo+XDAHXERWWex","1-1:1.8.0",2022-09-09T00:00:00,2022-09-15T00:00:00
"tsJVScLVRbqtTioTmkbgANIARjHCaSGMRDSDnZq","ziBATcUYoodS/WQPXWXCAiONu+VaW/kVQZdwwIR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","/mfk/daQTTTurLWLTOHZuZUMNUuZgHZZZnScLRT","1-1:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"UTTRS/vwid+JJlBdsRdZez/MhXyxfJQlzY+pbdo","OUIRfBhxLpSC/iRfrLjWidbnWYqWoFvahXplziP","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","PCUAOaYCM/WaXioXJbSdSkPlPViaLuikVWbNSHX","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"RhjoX/ZSlmuWuJNMsezdVcZXFAOGfUQWTvvZXOS","cpirskNvcyYjZhAuOMP/LWtXXLYAJH+syuCSSEV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RqXTUSoSIvYKQSSKNTTnGUbLFwbGljHnplVNUoD","1-1:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"tmWDOnMQusrcQvvHFhdgrAdWiOQDtQJhLeFxxiY","XhRglNflZTMqqbQEXTSbvwCLYWuBBAiyYQQ/AcW","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ZSwLEtlgnpWbYktimxjKWPooQYmRoIWiukMzlQw","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"wUfsmYPQywHuCbCwn+NGuXXwoVYwOuRxfNbgbnT","tKyZVpNXwvNFrfQPQyZTtnuSpTluFsYKQXofCUA","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","jgxouDeNWGVSHaBUKPEJHvRXWBvEkvxyyegUHff","1-1:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"mupOojciIMZQwFThK+ZiPiQMzoWTZLRWzdVnXYd","UeJ/VBGnmp+REQIvLMGACpuxdaJcNOkUEtWRhqn","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","roQFItNcwgIXrjOohDZjRXW/fANNUkccjlRd/qv","1-1:1.8.0",2022-09-09T00:00:00,2022-10-21T00:00:00
"kugZVwwYTBRcakYS/fNWalfHRihvesqVwmoxsTF","vpBJhJFXEZccYeosYmXpPXleDErWHZMoUY/quGr","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","gRQUGpmpEVtdTZQcQcYezBpsG/oWrFlg+ZHAGtQ","1-1:1.8.0",2022-09-09T00:00:00,2022-10-21T00:00:00
"cToNbwX+HF+XbJVZC++VprGmr/NQNvJZdTXmKLX","QQrhGoIvZbijQTLNspYNrySnve+bzMgxoaNxZ+j","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","YUVWhYSBlkRFgwDqxniumXBUmdRcnWLUNUEtYdJ","1-1:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"ZnLNZvlAVlslXHowjJuTXqvvezvtqDWfbQMQQnH","rHvkXgaZGfrkrarYOwXCBHgRXJCbZosiSfZULKs","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ZRBMjMRwXGeUAgNU+/QgnBkZRLkGgTQUEdqUayE","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"UpYSLm+uDcWSZwYQCn+u+ZYSpKGVTXWOPppmtt/","'+L+QYQMdwEjWBTBYMWxBeMZzUlTkyXGKShCAFLo","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XUQFVcWORVqZvDDiLcGYVNPcPZvtFZEBbcJyMHC","1-0:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"GqgTWIATeQXypGXXlMcpPutUjbCYTHoDtVIA+kr","QxqeWqsfvfZXIKrMTZxxcfBYPLcUqTWvZUe+qEf","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","xRrIinCDRovebIWyxhhQzgHeTFbTRlpcZbQZiyT","1-0:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"dF/MJWmXCaXSngz/qdQrOpvPqcYeTkLRKQIUbZS","qtSIjfHSXZmxYzrUVEXXlZTaCpyyznmZZLCHwQW","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","TYdLXVUOKPRUjd/AxqbqJlurYUDNXTjgYvWVVmL","1-1:1.8.0",2022-09-09T00:00:00,2022-10-21T00:00:00
"WynslqSBrSSlBPa+gzv/SHXrqvoCbyWCpdYTfCV","ZFYcullnQXyTPUIZetjoSGivUcSjtKkVbCQARb/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","bJkznzOUSPhxUHWVPYrtUYWbWVPZxGiNl+YIhZP","1-0:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"NHTYhw/EZHZHaRnRt+kPpDSIuSTRyDHjVITbUUy","jCqMivBSwvM/O+ydVJgkwELZWrSYyBWJjfTEV+Q","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","TTrnpyYYzRQGFV/nhbTgtluqzsVeVVnXQKmYeUc","1-0:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"YBwccEIOao/AyUnMQtCSr+pKG/SESCLxmVQ+QTl","ZSkMUajMYFASVEFBdaQdeMXuGKIzWnYlyOTxYNw","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","X+dDSUzXhTgSNNCxjwbjYcOZhSrZbdcqijWQ/iS","1-0:1.8.0",2022-09-09T00:00:00,2022-10-21T00:00:00
"RYTTMNgU/KpQWejRJ/ihWYVT++qIHWTYBuqYEOW","nKL+wlVtQuTLVBzc+UErTxXOAhwRQZhfKtNM+Vs","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","GXSSsUUNVdfNVRzUikpkVcKAFJMtshYVePdZRUq","1-0:1.8.0",2022-09-09T00:00:00,2022-10-21T00:00:00
"CWZRtXAdXUeQuGkmdJJdhyeVWAfXSyGnSUMVvBu","ySGTRwXQQg/cUVJqZuVUgdvDrSjnfenBTXaUWpZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZSiEgiWwTFrbLWcdjUqatfhGVYyAKEdvELnCwyo","1-1:1.8.0",2022-09-09T00:00:00,2022-09-23T00:00:00
"csKSzWbYLSUCd/vmWtQUUrSEwVPSnZYGQJEghkt","WpyqpojUSRVYYLympQSucLtsSZTD+BY/SpUrSTj","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","TdounpqQZfCrLyDUhZPSnZoFiZPLXRvFPOSdGZl","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"kMHDIwDcZSvdU+braZWgqL/dTRQLISBjEUvdhjI","faiGUIwMKZVTSOp+VURbVqfWenFyiTWEqlXcMfY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","BgQsdFzwKMhhvTtBXICYzCSbqHoxFaSX/fPAfZE","1-1:1.8.0",2022-09-09T00:00:00,2022-09-23T00:00:00
"GfHGxzMlunMVgRIsXGp+MrvNnZemrTKRxai/oSo","bHXjXzPVGSUrXa+fiQqsSSmYEXWQeHV/eqFoSQr","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","BFOBXibFGfREIBWRZPITSqkXITGssRBZdgSXwMi","1-0:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"rZ+QTREUlAYHVrpXUuEUgsUOUSSheTPZAMNTgXZ","aXCAKkYkLXnMlyvNUnLtYOpJSmYYzWAbkXuHGmA","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XVAYjwczFZfiXxGTTMNXSOZKbSyoUjtpQEURwYH","1-0:1.8.0",2022-09-09T00:00:00,2022-09-28T00:00:00
"oYvYVEEBtbThUaUcXnxsBjRcRdpjpWoUv/oH+HN","GkKVKTTXIktjiwriZpmlJ/ZWWyawYWiTUplOQlN","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","LmqAEqTFMpWzrKQcsrJJnsKARn/hdVYreXUulYy","1-0:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"UZzZmZPObovPqYpDrQUboVVKuaJVWsdLPXd+tpU","LMtRIVsfqSFgSCL/yuroXnbxsYFfHVflRaJCJXu","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","OUBZQRJOwmSSKAm/cnaYIpoRomRlsujTLxClXdJ","1-1:1.8.0",2022-09-09T00:00:00,2022-09-15T00:00:00
"/CTthQCN++kVzqIZqGwtOoSdndsMtixuysWnfvN","kWgMDYyUpNfEgqm/iTKYAKNsUPXtSiPuQNSroAN","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","U/phYCmjzhH+QDwzhGyGHkXRw/rKZSODUUiQFTn","1-0:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"kMnRniLsS/ZVYePLSWNwFgQZYKwzkRTidDYFRLL","lIkItOnYaiSGVlZl+nKVyUwXFkjQpMZdZKXqiPf","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XUbFPXaeXbgUqADPeDSxAPMLzEHgEYZMTXHVoUY","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"vtonny/TeWZyBUBWKhbRKdRrEuDTnpXHLTQEkHR","ZTP+FUTkWyPxHBwJJMiURROitvNvrbYqzUO/OOR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","mQYfjfffq/BSRSuWjaPBQqtJKZQFEGM/ls/aJZZ","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"RPgWXZCgVxLVTUfLToOXYFtcsRBiyeRPDvNqUrz","ySWlIoR+es+MgfaVqOKOwGBjJnzjjWmflbYRyUU","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","pIQUPLRUZTfEnSHumSHUTLubmOmFknCYoDu+qhY","1-1:1.8.0",2022-09-09T00:00:00,2022-10-17T00:00:00
"HFNySXloFTlVbVymGemzocdHKlZsFYSYnBu/XzJ","tLMZyZWVK+UnyZTKUiGOUz/GONqIKGuWZXRqVWx","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","bnnUIXqdXsEzKjZXRhSbWTy+ZTSytYSRtqTji/N","1-0:1.8.1",2022-09-09T00:00:00,2022-11-08T00:00:00
"'+KYZci+vLbexDsjzGaQtHUDYYTKLMsToRCyFWDS","ytZJV+mngiTvyReTi+qRiSTtXoRodXSTgBgWflb","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SFeuZRsnhV/eXMXNoRckLqhqJgspAdnUZOFE+JZ","1-1:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"K+WUhLYUUaZRXpKwAaiJLenvDHST+tQZKSlTygQ","dmMhnBstIdyqrEygnYhdPIvGUhwtgolhxnAoTpJ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","aVRYMeUqTTBVsQblQtavDnhDhHHVQjbVfWZtSAz","1-1:1.8.1",2022-09-09T00:00:00,2022-09-23T00:00:00
"FygZZVSwWP+jqSWtxzMnjRnXTNcsjDaZNiKmLXl","LSOQlciIS/xpDSHTKTDZAJjOLwHzLzpTcHMEbYX","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","xRbImHjtldiDZbZQqQtaFWLfSQFZWTs+QDqoLYQ","1-1:1.8.1",2022-09-09T00:00:00,2022-09-22T00:00:00
"pxQXZyTRX+lNXUEszfsUjIdYdQfJPaUYXsAjiti","xV+HAzZlQSQ/XKBpYcpbwMxdbITQlzfHNTygWZT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UsVDoxSoJjOcEWAKZSwuZNLkwrbUVWYSQXh/QfY","1-1:1.8.1",2022-09-09T00:00:00,2022-09-30T00:00:00
"VScjzgpdBHPaWqJhsRWxeWjMECQOZLToRVQBrId","JiAy/GYkMtYeTWVYsKRZtorCXVVkag/LXEGtXuR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","QsQYMlLJWCVbJevYxOEI/dSUelAWUSw/+RrSXTI","1-0:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"lFoIFSnImsKQxwdNXflWbBS+mdfPQSyQYamxWQw","dBUQEhYqzXXYaeqH+eJWhDDVWKrKfuwPMgWFQVK","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","kFzmly+YjJtJrJXZqGRCDSZYKnjoPzGTbxErD/W","1-0:1.8.0",2022-09-09T00:00:00,2022-10-14T00:00:00
"Vxx+weureVTFBBWrGHYzXNVY+PVkWFWOMfSLjyK","DTXsgUwV+CYvjYVTRjVnIsWQPKXZzJzuubXwksR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ZWoZ/nTYQAxNNPVybPCWETIUWZOmeSOFUcNQJVV","1-1:1.8.0",2022-09-09T00:00:00,2022-09-15T00:00:00
"XVcPaNFXVbBiyyeZmSMUHekFeVgeZrHRUBNDsun","UJFLYBrSPpGgMDbtRiPbDXXAhxBKtlYRYFRGRDd","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","'+YYDUUZEXTxVQOTbcfQuceHa/s+FMrBwAvTISQv","1-0:1.8.0",2022-09-09T00:00:00,2022-09-15T00:00:00
"iYtUcFRuhWNAmWSF/kYoZaoKFyWtOWEdeXyENDa","XxSUTLcVRpxSEkRQwdyXLqhNSvUSqWSPlcvaWL+","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RrXqlAopZXxX/XuagHtplRQ/yQQuyXCTkPYQRbR","1-1:1.8.0",2022-09-09T00:00:00,2022-09-23T00:00:00
"UhkYsdZXRgRk/nKTvmSEwVWrESuJrYbfBUcBSUq","hCUqBAFKYA+rLknQkqXLxcwwJWQTImWqVHFTZyY","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","'+ObSeQm/fZKZSPjOeDDBPxUQZAGebsrXLpNqWVj","1-1:1.8.1",2022-09-09T00:00:00,2022-09-22T00:00:00
"whYEVsMHWRRSkYeVVuPPEXNgQnQDSJXSVKYReZq","xZrrqX//U+RClOlVVFcWgRWRMyVbVUvqLOCju/Y","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","'+tPSmQTrKXVsZuWrUqiEsgAJRMWuttyqOSwXs/W","1-0:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"LQnJdW+xStSZvas+Ffr+VWuYAWG/yiUJe/WrMDX","QuHNShOZVIqRzOZsHkVJIQCYGQDQFSiMFvMXYEW","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","pPTqygUzpcdkMVLRGoPUohGkiZXHESVn+ZSodUr","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"iLRxxFMqQZO+ENCZdVINzYSpAgNBcSfpxFaesmi","WqQrgdLVTaQpZxZlSwFRZRLKwWjnIPgOQtnUqAM","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","AYlMznFnYTAAWiNLlUwSSqBVRxsDvZgFpxFdXnT","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
