"Installation","Installation type","Record created on","Object changed on","SPARTE_TEXT","AKLASSE","AKLASSE_TEXT","TARIFTYP","TARIFTYP_TEXT","BRANCHE","BRANCHE_TEXT","ABLEINH","ME_MA_ID","HAUS"
"/smxjY/iiBMNLmLmZemqzETGwxbUuiTxpRObXoE","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","VssYUPqTOktdZWICOVZtqZQVOPilWuaCIgkWVSz","Qjvq/SZpIQjOhiYWduZMR+iadbJETJBSHNyXcuh"
"hGXluWQnNVSS/hXYYPUNVZhPukLkI+QCup+GaWD","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1611","XxbhVRgSoWMXWJEdpepTEuFoEikYUdk+VhWMXhF","iOmUcqVQClzxhP+YHURSSLYdoVMJYJqq/DXxIOz"
"VNKZHDpYjZpwSQgpzvZJPHkUbSpvFLGBsSbFCGS","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","MouaVZs+YFJhVWcMRQUVYLvTZQYjOq+Bx+LKNtn","hYYYNqXvvmkWnQeUIVXJExqkFCJUQZXMWrQOTRn"
"rnKfOPgHkMZUeLmYX/jUdeUlWWZSnlTbYjWTTXr","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","iapUUWSlcwWCXRgUcZZXuOQ/ZFxXuJjFQeVZktf","JCdKEYXTiOFTZWwUYVZwCMchhqyPqeehtXqZzJQ"
"uWlZkytwaMGogCotuFdYymoShiCTYpBcokIVpXu","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","rQUEQSgTyEDhkbPAgtXJuXITyWYxZhcaeDXxI+p","YYdP+HNTQSccaVBSRLKQzoJKzSsUXtOjQQl+SLU"
"TQWyERZyl/RZgcKdcQUgTBVwNvgq+KcsMrwYgvF","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","VeQXbgIYbMvZFD+ywPEQNNapxQjgZb+oYbhVRxK","sWVVD+TQUGQxKYYZWfFMXXdVuSZRZZyJGQVoSGH"
"dQfOlJFDIK+HZOskHTWLZvWlfZoURfDYKtvEfwW","ALLG","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09A1701","nETrMxRTYZWH/CYtrUUQxfZlsHhXlJtYoztepYC","IVQhRsOXBW/PfRjYQFZWGHXMbFzvrEbpbSYq/OM"
"MofKIZgDKUbfOyCoCbWvH/jETaIdQuxPPoXNZRa","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09A6105","RmROgFWfnFSpEBbZF+DDfbUtgSlxBywUDPzhZQC","EudKQjRVjXdKQLBBUlbvpZQxOTScSPdIGZZgCTQ"
"ZMYaxGvWv/QTYJyQPAmbfY+mNcMGwQWeEVCraCY","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","'+rORSpeNVXvajEZzWeQqHeRSOQlkprvYGcyBKUM","zVGfslVYbxSDETSmZoCv+RBrRAYGWRUVAvl+QOU"
"YvJgaMoTaZwShRW+rYULIIISh/VmJuAWTzaUSVp","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","UwjdUYeTWxvXXVAGPepmVTw/kaiQGgPUhxSSVAH","WDficzRv+QTowqqKZERtDkRcrYuWDzwFoGTSsbv"
"QMcAYQLvnVbZQkGv+OJKBZhPkGXQQBHWlyIWFYJ","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","uUyRBYiBYYRbNyPQQiBfnJqbICEqumRqgAGXgKX","qKXyYgoLIdsyVeuRZOQRmlSmuLOZNBZdjQ/KSWW"
"YUJYNNM/aQTagQIEuANnAmDZcNcKkAaxhZZ+Xxw","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","xBtlSzXdwNMDRa+LlRWVGGTb/dSOpszWQujVbpT","LRcaULX+F+WWWbuXkYfi+QDyCRYYAqQqysVpcTm"
"btiOpJQyuzvGAUyWiWBzKIW+RUUjaZyeBPZJsQY","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","mzDaIgSRW+rIymrRZEV+lPGZQRKTpWRWSbwFcct","EYDNsrWmmTcIIIcwXsQ+wgCXpySvENUqSFGMYPi"
"VdNrXhPoYQyWPVeLeUoqKCXSSZUjPgXZFVz++Ww","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","dIsjiioXPaiovAGBQSOOqSUQEYYnbLCchHaCiJY","epydyXQFfIoOVwPURTQVMhnkewpWEjgcqkAQYqW"
"gNyWFqrxYoWSYADychWJJSVbVUReJX/PrkNauTo","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6101","EeJXvtZGVRDbPlsTSwRYOeJWTgczbSzxjRVLXIh","bUXPDUVi+SgSOLVPyyDEccNzcuRFArzkDawjRpO"
"J+sSGAXfGJ/KiSbFdDQODOGSEjWTZErTbWMoHjB","ALLG","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09A1702","GEdofedqDfuEQMKPjNlfahhneBKHxZZPxx+YBiL","YiJZJWCkdNWpUrTUfVuNBnkZJcCoVrzXtPpadrD"
"OXTnjCpVxQVYfB+WRxZOFoEidRZfJChWhKNWNWz","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","QefASENikVMiFVXpjoerQXmVJTHkWUQ/jFOVovA","'+gKVTyw+RYYfhXXxrUKJsuUlqljARZlQUps/EYq"
"musbSRoXTKRzTRXovycSLcKwTvmxuDnwTGFYobR","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","cRPOcrxiLTuaZhdxiFURMHYojR/KmXUxDEhDyV+","YNUJZUFnSWynREHQWzYnqqBwHwSPoGcRjpRQYdx"
"QlIyWUUV+wyBxZTKZy/WUNMeySZwMYozZba/pXS","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","/YXmehcKcJ+kiNwJWlyVqlBUvGwQhQnfxWXVLTI","lVpklRTcZSRQTuKNTjCl/WXEXK+mjnakvffoYOR"
"x+eR/WDCJNRkxSBDyjub+CESTdHZJrFVdkKxYvl","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5401","iVzYKjWfbkLfltPFKLWSZ+gTpTsVWyKuzXegUQg","SQJqZaRcQhMVYoWYFIkDxPTdIXMRykVQVeEUpcU"
"lMxQXrlzQimwRxnISvH/b/PxXBvzxdXSMXYPeVd","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5402","BFDX+ZBHEKwoqKXIHwARm/fXHXb+kKVGXRvLBSN","ZzCORZTQitTOhXiVWZUrmnaiKRZpUHgUSRhmAyX"
"ywNjxoyRPGQC/bzlsPGDjVykh/JnFqOYUaXGWUZ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5402","VNZMSi+uTeBjQTLVjBobuvlznqWdSN+ctwWSYrU","GwTLvuRTFVBxLVvQTqoTyEVZHwTlPAwCIrtZTqc"
"bZoWZMYXXqdSp/YT/wvtuiQXYstSvSSKUgRFKJY","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5403","VwOUAvPT+QRlLUsyTwhdBUImIUYEWRJthRkZ/TT","YClagDqSizjXZtWJqqppZSABVMrUJXkauGZrrZW"
"jXpNWKZXVWFsLRYDRrOmWltZkeigwp+iu/BIOQZ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5403","YLIhtnJCqceAqWXYUMpXeqKRryZJtJCthMVH/Az","XTymJG+SkTVraJWmjnhqQXjRMMvkPLbvRSUXZSX"
"kSqVjyAVPZQXkkBRGfpFzSWFLeyiTpUQURFlS+U","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","SCKUizUiIXCtjQJRqtGdvXmyVDkEzDxsDcaQeSE","bfUt/gVSXuWPfTTQNygnWQhzc+AiWNfeYRzIU/g"
"dSTSyTQkXAMhzhcyNBSRTOWuRUzW+xeTsHgtSwm","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5403","rvXmTRvFAvR+/GQvaVWYXJiDPGWMAUOysOEDUZB","crUOtQGdBEnzhVYtkXRvWok/vUYw/NdQcvXkBZT"
"amaOTv+neUUcQTDzqLInMRCOhDap+HiZyNXdVAY","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5404","QSxQGKMZkQfzTUcRmhUUZDUpRRsRbKteqUhSzAR","aTxHY+tb+guXMPtlKMlQAMqNqUwycBLTZwLwUbX"
"YUjYFdgbTGlHWgSag+rYRRyWXomioXSrRSWhXzU","","2020-01-24T00:00:00","2020-09-16T00:00:00","Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA","Private Haushalte","J09A4011","PCygcyuSkW/DHrA/QZURKaQTHqdNiRiQVrXZVqL","YZFRyjSwuYvQRnBQYOsMNWRCeRxZUGVypUXTzJC"
"rqJUCTNqkRAbsOqfoEPFVkXkuSZGXubcne/DQpC","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5405","VUVGUEATJrsPGITRVpBWdpaWXwlrLCPSmzRySUY","uLbreJZDubZKxgTDiCREUcXxogPHGYZSMxQKivv"
"JlZdSkXGXiUVdGPOgEUE/JCINwUUQzUtPQLdZUB","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5405","WqatKqbFLFWxw+dCqUKlPMWTsQvbcEzsknBCJAb","YUWLcbfhEyTYqTQTeBqiPfRhzBxoHsXhg/iqSOZ"
"fXFYDREDVRpncJrftgZVC/QM/FFsrCLwVQx/XUr","1114","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5016","FaAevNwKYPEAThYcCEzOSZNvglBMb/aPBWZxEru","kgVApStwUKZ/axZiBlLTLcGxOSCRUDrWRvkYRGN"
"jvdAVUkUWYKSDYwAHQVZryQzOyELVWQxEeyUBow","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","aHXuCWMTmYqTAffTGtARatuGxunLpwcJMoDYsJN","AYUJVXqnEBZUXFGLWaVBvzKFUlLxRheYlYSWzSZ"
"QTUcrXelTYZrCSTpwqgiZFtn+lQAQ+nTYoLORgM","1118","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5406","IsqnTysrVTPcAYUtTG/kYRJxSRDlRYgPdLQSEAF","cmeMzlpgyzPmMZOPVMvlorUSUiSjTNgtYcZZeVv"
"ciAWmUxSlbX+DWZSvfVVmZOWzRLJEXYLQmojlRL","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","GGA 535","Lebensmitteleinzelhandel","J09A6103","MYARvT/IYixwrdsZRjISIjLONjZelUYqzyUIEJd","ykFUywnW+YzaEXVXetviXHEIZUuOoW+QeTRYzHG"
"cTKSZXnYSFElcXdafQXZJWlhrOUclwUSqqNlpvx","1114","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","GGA 535","Lebensmitteleinzelhandel","J09A6105","rIrUuJY/uISmIZyvFcWPWlVGNwVLrNjQeIOUSBQ","YnhWWGLHtBarUQVwJGYaBbZciTvXdmSOdYMMXg+"
"GaIOGOQULFyalPVPkXNQh/r/SZZzHBboHFVu+vZ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6101","WmsZCRiCsvIrWIAIOyaYoEiUrnWOVRVuWLEFoSt","JTIsvCXHNHtoFYYvtieWtDXCwSitJIUFByifhtT"
"XQtUquQycFUZzIcDSjVXEj/ntuzQZMPHcnZdOaw","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","BgqblZYeQSiebUSAUZuzxFxRieMxfSjvbYapYYV","hRdMUvqOtQcSPWWXJXNUOpgVMDDMWUfPjwOXpaZ"
"aGtLSQhroVxUKxFWaTvDhXoCWpdgBoTBDGVVsoW","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","SXLVDADhGsJmwyYEvZMbrKgHBVRYxSSvlVVVVUP","vkVLKdVKgmKPJyiMdmyPC/KMiWzFQfUJYBFrTHp"
"'+pbSQeQfZuSuQnzYymtyihepAiuPJUXFTAmKxEs","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","tRS/nrwbfAxkWTOWZdNYLeh+VIFchFIHTNQSmHR","WKPUEXGXXTytZQmLfKNtIkZjKmTYpBSYAmBRQCm"
"uHZMAsLqSVpXuWtgbWtqeUcylqKhPCHQIPJQJQp","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","UKWxJn+aBGvCkB+QxlT/TFFMgBsyeVsW/QeqdhT","YRlARtbTZFJ/vL/xBWeOvdEcXDLWXPIOSTCRXuc"
"xPBYQtYyDRXCBDSIVNGRSUUQbaKevqodYPUkYLn","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","zzXLBarWWSjTWZYqWFYtsETX+UTaEYxoCzlxu/Y","pjTfVAsHeYCWZJwUQdEmkDTKqVyQYPjiY/bZGGu"
"XIOmTjQodtHYIiDZGsOmIDNRCfSszXarSNRegQP","ALLG","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","cjsSFuSJUsZoQCKgWFpXmZBBWJjAsSQTQsKQsNM","usYGQQtephNVXhTJJcReUrQiXqNQbyuSyzZ+KfQ"
"RUrVOXnuMzCjgtbEqVCZWHRYoRtoYUgojxXTK/q","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","AtuvQQQpORJQifcFPRHVDmEFURfkesRWFmgWwyB","TNINSqIsEadxGYieTLJf/oDyTZJowqmHO/QdGfo"
"ExQXlsWPzq/VRFmEUVe/c+SvIZbKNXDdVtSm/KH","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","CUnWMWhrsSVwH/toKtPVUNWmRbU+QFpIWIuzzMV","R+juLQKoRUwqWPVGFV+rAXfSyQslMNxWxpmWVcg"
"nhdQTBBPZHmUkJDpY+X+iDYZNVJnDOOjXcDFWIM","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","jYEPFKlUYWRVYlJ+A+WSsgRSXbpwpofTY/WOTQC","RfVvZfAZCFZmkhUeY/TCZgufLeqwRQlZnicRMYO"
"JlZVKHBfZs+MyYVfFdAQRvUPnnlRZenYlZgDiQl","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","SZbWafpWardYZtRQ/ROKQLGmAYmZRBDjWzcpUEk","TNZnlZDZEVYdmFqYeXzKEgdslwaxbmVWqpd/YNo"
"ckJKQwZsfxYGkdieLJZOVyPZdSEB+RLwVQQQLx+","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","eRdxklnYoRKOMPDLZZAKXXOwQYgUeTgRCDPJOZV","o+W+J+lteCjsgUftDydSXU+kQGTnoVePKSxTEMU"
"iNZ+lfwyBC+Tl+yvJWBNKVWPjVaskWofJJQZjWs","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","YCPP/eQnCaeQoXzUoJeKSVXrSJlHVvuQRTkmsTY","XvSeZSUeCdyhSMTpZOlZVSDXFiTFkvkIjaqRYsg"
"gw/EVdd/A/URlhOHYbKggwudRCrqoGDYtAmdYLx","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","cIzIUKY+RXATueUZDGjgiqAQ+JanEAeHzYQjcgn","RQYsEtEqjAqHVWYTZTliBaxrTjWWFpsoNIoMSZq"
"iZtTJkzLrzjZvEQeGei/xRYIzqrQIuauUebxNVr","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","WutyZyabNT+fOgVbAEmSSfQrwJivCDxHQYayUZW","KNdzTkDxYUSZzkkB/dcvVdRxurbWGlMHqqLqaSg"
"hXtMTMVY+SgBnPjXuoXYwRqWOCVUdtVSoplOREF","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","QSKK+JDmtnazQ+BXcHXuMkWBiXYpvkfWCuReX/Q","/BuVZdgYJvMVpQIfoqsEZajYCXHrwFia+/aCzTZ"
"CtCQeMUzsIUBMWOZWqEFXyXirWepAT/KDVgwTUS","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","HxqcIuKGArSsDLCbVwy+mmMcRloZfjTJbZPcRHc","BkkPEvgGtWSRfUCwrZcRwWfaPBrPeCRHwUnD+f+"
"yOQDQQWsQQPniZXxcmfYX/SiEQV+pcXZHknInNJ","PRAX","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","NNA 862","Arztpraxen, sonst. Praxen, sonst.Tätigke","J09A6103","RrWVOdEBUVRpjLtUTTn/LzQcpM+kJXrXCVzDZgN","JorcPRLdgdqYWmUTyRQUVjkijTUScojUZlS+UYZ"
"FPCNQKmaxTSmqZcZKSFzRVFOV/QpWGESBQEySTY","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","KKA 700","Grundstücks- und Wohnungswesen","J09A1704","X/QTXqZOIAeKHXIcXMCTDqrQSxMZoYJWYSjnezn","WgQTYjCFHJlpnVUmQRq+qqfOWMXRKZPdRSEDSTr"
"pwhflBrVnmZejiBJXXFNRe/zJRo/wzTcSkOBXJx","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6104","YoBWALxfQJZmWxqVuSQPPubLTaCjBWGZlVifSXV","eDvZJUpXnIirFhvRIfZRYSamDlXqxtQ/PytcDUt"
"TXbDo/VRwGWakXsGlbxTziui+StQBNNXdFdMZOP","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6105","QEWZnNAIB/RrAsVFGRRWGYTXJVXoJlgQYOlCgYI","qUmZdNOXxERpt/yGUXwLqIvnnaDHef+rSRiIWqT"
"jLhDVUsxtnJwQECRWbDyXlqsFONOQNoKaRqxAfe","PRAX","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","NNA 862","Arztpraxen, sonst. Praxen, sonst.Tätigke","J09A6105","YJhEWWYvtxuwSVWQyuOY+MYVVQtIkUENqaZjsmg","YQUBSsZXXfIiMZvvXRVRWMiU+umEhBbYJR/AUtw"
"uVNatyLJVUTP+NXmhWePZsQKTGaYlCFRTyELUAm","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1611","VyhEvabZY/OXBrBVxUP/SsmNziAoDhm/xgLrHvG","TCpJUbviCFMZwltY/XYAjdMdTsBVTNSGETTOAwS"
"NWISPQXDvPB/RB+RWXYYFWDmRhLrKHWJfefKJEQ","GASA","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","ZTO/FYUQWYw/tlJZzTNrWTUFwIStqNAYImZNhaT","Q+lwVSeplNpxZ+/jMawTxMVTp+oYmHCnPHgVQdi"
"ARsDKcCwiHLGCZyZnvVuUIjAkHsXmoZbjSmEYXE","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","BhplQclZCBgFfxeCtSlJSVheVkxGIAFZRMBOUQZ","nWlYvIxdSzQMgZSHyuAARTe+gRAYnXtgmWVLjYR"
"saNih+lOHRRQkJHQwLDNTh/mNTFdYxSSHaVDPIz","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","gmeFuWtARBspXvQkcUm/lrAHLyaPSvSytQAUTZr","SawGZtDXQusjZcihAFnSRFpBLNFcRZSVQd/kXs+"
"SxyqBbt+SwoZyE/TZPXEDrvJRZjGjwfQGICUJWV","PRAX","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","NNA 862","Arztpraxen, sonst. Praxen, sonst.Tätigke","J09A6103","'+WLYe+zERQXnBqYMsUbvJU/Z/SZmhZaiNqaF/zs","JorcPRLdgdqYWmUTyRQUVjkijTUScojUZlS+UYZ"
"H+/ZdMvXQznYyzwDyvOYbxbUoUUVBQUnFFYFUTX","1114","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","OxByuQ+XTIS+DFTUSdElWDST/u+lJyzpTCOqS/H","QZTyThhefOUQlTSgVgEmlbAMDPku+TXBXTDCPCi"
